en_ar_GOOGLE	MatConf
وفي القرار، طلب مجلس الأمن إليّ أيضا أن أحدد تصميم الميدالية وأن أقدم إلى المجلس في الوقت المناسب طرائق تحديد كيفية ترشيح واختيار الحائزين على الميدالية، استنادا إلى المعايير المنصوص عليها في القرار. .	0
وكان هناك دعم واسع النطاق للجهود الرامية إلى تحييد التهديد الذي يشكله تحالف القوى الديمقراطية والجماعات المسلحة الأخرى في شرق جمهورية الكونغو الديمقراطية، بما في ذلك القوات الديمقراطية لتحرير رواندا، على النحو المنصوص عليه في القرار 2147 (2014).	0
40 - وواصل مكتب الأمم المتحدة المعني بالمخدرات والجريمة تقديم المساعدة التقنية في مجال مكافحة الإرهاب إلى بلدان شرق أفريقيا. على سبيل المثال، وبالتشاور الوثيق مع السلطات الوطنية في جيبوتي وإثيوبيا وكينيا والصومال، وضعت برامج مساعدة طويلة الأجل خاصة بكل بلد لتعزيز استجاباتها في مجال العدالة الجنائية للإرهاب وفقا لسيادة القانون ومع الاحترام الواجب لحقوق الإنسان. حقوق.	0
على سبيل المثال، في حالة الإبادة الجماعية، قد يكون الدافع وراء قيام الشخص الذي ينوي قتل مجموعة من الأشخاص المنتمين إلى مجموعة محمية، بقصد محدد هو تدمير المجموعة (كليًا أو جزئيًا)، هو الرغبة في الاستيلاء على الممتلكات. الانتماء إلى تلك المجموعة أو هذه المجموعة من الأشخاص أو الرغبة في الانتقام من هجمات سابقة قام بها أعضاء تلك المجموعة أو الرغبة في إرضاء رؤسائه الذين يحتقرون تلك المجموعة.	1
إن مثل هذه الأفعال غير مقبولة على الإطلاق. ويجب على السلطة الفلسطينية أن تضع حدا لعمليات إطلاق النار هذه وأن تحاكم مرتكبيها.	0
103 - وتمتلك ست دول هياكل مؤسسية مناسبة وتنسيقا مشتركا بين الوكالات للتعامل مع مسائل مكافحة الإرهاب، ولدى تسع دول أخرى بعض السياسات والإجراءات المعمول بها.	0
وإذ يؤكد من جديد قراره 1373 (2001) المؤرخ 28 أيلول/سبتمبر 2001، ويكرر تأكيد دعمه للجهود الدولية الرامية إلى استئصال شأفة الإرهاب، وفقا لميثاق الأمم المتحدة،	0
يقرر أن يؤذن لـ [قوة التنظيم الإقليمي] باتخاذ جميع التدابير اللازمة، في حدود إمكانياتها وقدراتها، للقيام بالمهام التالية، وفقا للاتفاق الذي سيتم التوصل إليه بين [المنظمة الإقليمية] والأمم المتحدة: ...	0
وفي مصر، نواصل الحث على النقل السلمي والمبكر للسلطة إلى حكومة مدنية.	0
لقد شعرنا بخيبة الأمل، سيدي الرئيس، لأنه على الرغم من جهودكم وجهود كثيرين آخرين، لم يتمكن المجلس من إدانة ذلك الهجوم الإرهابي الشنيع.	0
يؤكد من جديد إدانته القاطعة لجميع أعمال وأساليب وممارسات الإرهاب باعتبارها إجرامية وغير مبررة، بغض النظر عن دوافعها، وبجميع أشكالها ومظاهرها، أينما ارتكبت وأيا كان مرتكبها،	0
وتواجه هذه البلدان أيضًا تحديات كبيرة تتمثل في تدفقات اللاجئين عبر الحدود.	1
وكما رأينا في مالي، فإن هذا يمكن أن يترك الدولة عرضة لاندلاع صراع أهلي.	1
كما تعرضوا للحرمان الشديد من حريتهم وحرية التنقل داخل جمهورية كوريا الشعبية الديمقراطية، وحُرموا من حقهم في الاعتراف بهم كشخص أمام القانون، ومن حقهم في عدم التعرض للتعذيب وغيره من ضروب المعاملة القاسية أو اللاإنسانية أو غير الإنسانية. المعاملة المهينة.	1
وفي شرق جمهورية الكونغو الديمقراطية، لا تزال التهديدات الأمنية الناجمة عن الاشتباكات المسلحة والاضطرابات المدنية العنيفة، التي كثيرا ما تتفاقم بسبب التوترات السياسية، تشكل مصدرا للقلق.	1
505. هل الإبادة الجماعية أخطر من الجرائم الدولية الأخرى؟ من المعتقد على نطاق واسع أن الإبادة الجماعية هي أخطر جريمة دولية.	1
ولا تزال ظروف القتل غير واضحة.	1
187- باستثناء حالات قليلة، ورد أن هذه الحوادث وقعت دون أي مبرر عسكري فيما يتعلق بأي نشاط محدد لقوات المتمردين. وقد أدى ذلك إلى تعزيز التصور العام لدى المراقبين بأن السكان المدنيين قد تم استهدافهم عن علم وتعمد لتحقيق أهداف ومصالح مشتركة أو محددة للحكومة والجنجويد.	1
&quot;ويشجع مجلس الأمن الحكومات الوطنية والأمم المتحدة والمنظمات الإقليمية ودون الإقليمية على توسيع وتعميق مجموعة الخبرات المدنية اللازمة لبناء السلام في أعقاب النزاع مباشرة، بما في ذلك من البلدان ذات الخبرة ذات الصلة في بناء السلام بعد انتهاء النزاع أو التحول الديمقراطي، وإعطاء الأولوية وينبغي إيلاء اهتمام خاص لتعبئة القدرات من البلدان النامية والنساء، باعتباره أمرا حيويا لنجاح مساعي الأمم المتحدة لبناء السلام.	0
