en_ar_TRANSFORMERS	MatConf
وبالإضافة إلى ذلك، أصدرت البعثة في 29 تموز/يوليه تقريرا عن انتهاك لإنشاء نقطة ”ضرائب“ أبخازية على بعد 50 مترا من نقطة تفتيش تابعة لقوة حفظ السلام التابعة لرابطة الدول المستقلة في انتهاك لبروتوكول غالي المؤرخ 12 أيار/مايو 2005 (انظر S/2005/453، الفقرة 4).	0
وقد وضعت الدول آليات إقليمية لضمان بناء القدرات القانونية والمؤسسية المتسقة في مجال مراقبة النظم المالية وإنفاذ القوانين ومراقبة الحدود، بما يكفل التعاون والاهتمام بحقوق الإنسان وعدم ازدواجية الأنشطة.	0
”ويشير مجلس الأمن أيضا إلى الهجمات الإرهابية البشعة التي وقعت في 11 أيلول/سبتمبر 2001 في نيويورك وواشنطن العاصمة وبنسلفانيا، والهجمات العديدة الأخرى التي ارتكبتها الشبكة في جميع أنحاء العالم.	1
وقد أدى ذلك إلى زيادة إمكانية استخدام عمليات حظر الأسلحة كجزء من استراتيجية فعالة لبناء السلام بعد انتهاء الصراع.	1
122 - وتثبت الأدلة أن رجالا مسلحين تحت قيادة أبيليو ميسكيتا بدأوا الهجوم على مقر إقامة العميد رواك في 24 أيار/مايو، على النحو المبين في الفقرتين 69 و 70 أعلاه.	1
”ويشيد مجلس الأمن بالجهود التي تبذلها عملية الاتحاد الأوروبي ATALANTA، وعمليات منظمة حلف شمال الأطلسي (الناتو) التي تقودها الدول الأعضاء في منظمة حلف شمال الأطلسي، وفرقة العمل المشتركة 151 التابعة للقوات البحرية المشتركة بقيادة الدانمرك ونيوزيلندا وباكستان وجمهورية كوريا وسنغافورة وتايلند وتركيا والولايات المتحدة، والدول الأخرى التي تتصرف بصفتها الوطنية بالتعاون مع السلطات الصومالية وفيما بينها، لقمع القرصنة وحماية السفن المعرضة للخطر التي تعبر المياه قبالة سواحل الصومال، ويعرب عن تقديره للجهود التي تبذلها الدول الأعضاء، بما فيها الاتحاد الروسي وجمهورية كوريا والصين وماليزيا والهند واليابان، التي نشرت سفنا و/أو طائرات في المنطقة، على النحو الوارد في تقرير الأمين العام (S/2012/783).	0
وفي منطقة الهيران في وسط الصومال، أدى القتال العنيف الذي نشب يومي 7 و 8 حزيران/يونيه بين عشيرة غالجيل وجاجيلي من عشيرة هواية على الأرض والمياه في الجانب الغربي من بليتوين إلى مقتل 36 شخصا وإصابة 70 شخصا.	1
ويحث مجلس الأمن، في هذا الصدد، السلطات المسؤولة عن الفترة الانتقالية على اتخاذ إجراءات سريعة لمكافحة الإفلات من العقاب بفعالية وتعزيز العدالة عن طريق كفالة تقديم الجناة إلى العدالة.	0
وبالإضافة إلى ذلك، تناولوا احتجاز الشرطة الجورجية في 12 و 31 آب/أغسطس لشاحنات من قوة حفظ السلام التابعة لرابطة الدول المستقلة تنقل بضائع من الجانب الأبخازي لخط وقف إطلاق النار.	1
”إن إيجاد وسائل كافية ومرنة لدعم السلام الانتقالي وأنشطة إدارة الأزمات، مثل حماية المدنيين، بمن فيهم موظفو الأمم المتحدة وموظفو المساعدة الإنسانية، ونزع سلاح المقاتلين السابقين وتسريحهم وإعادة إدماجهم، وإنهاء الإفلات من العقاب، وبناء المؤسسات العامة والعدالة الانتقالية، فضلا عن تعزيز حقوق الإنسان وحمايتها وإدماج منظور جنساني، أمور أساسية لكفالة السلام الدائم بعد انتهاء الصراع.	0
وسيواصل العنصر العسكري لعملية الأمم المتحدة في كوت ديفوار تنفيذ مفهومه الجديد للعمليات، والعمل مع قوة ليكورن لمساعدة الطرفين في تنفيذ مقترحات الميسِّر لإعادة إدماج أفراد القوات الجديدة في الشرطة الوطنية والجيش، وإعداد خطط طوارئ لتدخلات محتملة لتحقيق الاستقرار لمنع أعمال العنف الرامية إلى تعطيل عملية السلام.	1
وهذه الأصول، التي تبلغ قيمتها 386 319 2 دولارا، يصل مجموع الأصول المجمدة في الدول الـ 32 التي أبلغت عن اتخاذ إجراءات إلى ما يقرب من 91 مليون دولار (بأسعار الصرف السائدة في حزيران/يونيه 2005)، باستثناء الأصول المجمدة في خمس دول لم تحدد مبالغها.	1
”ويشدد على أنه لا ينبغي لأي محاولة لزعزعة استقرار لبنان أن تحول دون إجراء انتخابات رئاسية حرة ونزيهة، دون تأخير، وفقا للقواعد الدستورية اللبنانية، ودون أي تدخل أو نفوذ أجنبي، وفي ظل الاحترام الكامل للمؤسسات الديمقراطية.	0
وإذ يشدد على أهمية بناء قدرات قوات الأمن التابعة للحكومة...، وإذ يؤكد من جديد، في هذا الصدد، أهمية إعادة إنشاء قوات الأمن [الوطنية] وتدريبها وتجهيزها والاحتفاظ بها، وهو أمر حيوي لاستقرار وأمن [البلد المتضرر] في الأجل الطويل، وإذ يعرب عن دعمه للبرامج الجارية... [الدولية] لبناء القدرات، وإذ يشدد على أهمية زيادة الدعم المنسق والمتواصل الذي يقدمه المجتمع الدولي في الوقت المناسب،	0
