en_ar_TRANSFORMERS	VerConf
”ويؤكد مجلس الأمن من جديد أن على الدول الأعضاء أن تمتنع في علاقاتها الدولية عن التهديد باستعمال القوة أو استعمالها ضد السلامة الإقليمية أو الاستقلال السياسي لأي دولة، وأن تقدم أيضا إلى الأمم المتحدة كل مساعدة في أي عمل تتخذه وفقا لميثاق الأمم المتحدة، وأن تمتنع عن تقديم المساعدة إلى أي دولة تتخذ الأمم المتحدة إجراءات وقائية أو إنفاذية ضدها.	0
وفي المقر الرئيسي، كان من شأن تدخل وزير الداخلية المتهور، بما في ذلك نقل سلاح من مستودع الأسلحة، أن يسهم في إشاعة جو من الذعر.	1
ويقوض الافتقار العام إلى الشفافية بالنسبة لعامة الجمهور نزاهة ومصداقية العملية ككل.	1
وهذا يحد من فعالية المبادرة في توفير العدالة الشاملة للضحايا.	1
وخلال تلك الفترة، تغير إلى حد كبير كل من التهديد الموجه ضدها من تنظيم القاعدة وحركة الطالبان ومن يرتبط بهما ونظام جزاءات مجلس الأمن.	1
ولكن ما أنجزته أفغانستان الآن تتآكله إلى حد كبير التحديات الخطيرة لأمن البلد واستقراره.	1
وبالإضافة إلى ذلك، ازدادت أيضا المخاوف من احتلال ممتلكات الأقليات، مع ورود تقارير من طائفة كرواتية في بلدية فيتينا وطائفة الروما التي تعيش في مدينة غنيلاني تفيد بأن ألبان كوسوفو كانوا يفتشون المنازل الفارغة، وفي بعض الحالات يُخيفون أفراد الطائفة.	1
64 - ومن التطورات المثيرة للقلق استمرار الهجمات المتماثلة على حفظة السلام التابعين للأمم المتحدة، فضلا عن الاغتيالات وعمليات الاختطاف الموجهة للمدنيين.	0
وأدعو السلطات اللبنانية إلى بذل كل جهد ممكن لإلقاء القبض على المسؤولين عن محاولة الاغتيال هذه وتقديمهم إلى العدالة.	0
15 - وكان من المقرر أن تنسحب قوات قوات الدفاع الشعبية الأوغندية من مطاري لا فورستيير وبانغوكا إلى بافواسيندي وفقا لأمر التنفيذ، في حين كان من المقرر أن تنسحب قوات الجيش الوطني الرواندي في مطار بانغوكا وملتقى لوبوتو - بافواسيندي إلى لوبوتو.	0
وذكر والد الأسرة أنهم صادفوا، أثناء محاولة الفرار من منزلهم، ستة رجال عرب اغتصبوا ابنته البالغة من العمر 25 عاما أمامه وأمام زوجته والأطفال الصغار.	0
غير أن الحالة على أرض الواقع معقدة ومثيرة للقلق، لا سيما بالنسبة لطوائف الأقليات.	0
واختتم الجنرال موغيس عرضه بالتحذير من أنه مع وصول موسم الجفاف، ازداد خطر تجدد الأعمال العدائية، ولهذا السبب زادت قوة الأمم المتحدة الأمنية المؤقتة لأبيي دورياتها، ولكنه شدد على أنه بدون حوار لن يكون من الممكن منع تدهور الحالة في وقت ما.	1
وهرب الناجون من القرية ولم يدفنوا موتاهم.	0
65 - وتشكل محاكمة الأفراد المشتبه في ارتكابهم أعمال القرصنة ومعاقبة القراصنة المدانين وفقا لقرارات مجلس الأمن ذات الصلة رادعا أساسيا للقراصنة المحتملين، مما يدل على أنهم لا يستطيعون الإفلات من العقاب.	1
ومع ذلك، تمكن بن لادن من الاستفادة من الاتصالات الحديثة لمناشدة العديد من المسلمين بوصفهم زعيما روحيا يجعل العنف يبدو مجيدا وواجبا بدلا من الإرهاب الذي هو عليه.	0
”ويعرب مجلس الأمن عن قلقه إزاء تزايد استخدام الإرهابيين ومؤيديهم لتكنولوجيا الاتصالات بغرض التطرف في الإرهاب، وتجنيد الآخرين وتحريضهم على ارتكاب أعمال إرهابية، بما في ذلك عن طريق الإنترنت، وتمويل وتيسير سفر المقاتلين الإرهابيين الأجانب وأنشطتهم اللاحقة.	1
وأعربت الفصائل الفلسطينية الرئيسية في لبنان عن قلقها إزاء هذه الحوادث وانسحبت من فتح الإسلام.	1
39 - ومن بين الصكوك الإقليمية، صدقت كوت ديفوار على الميثاق الأفريقي لحقوق الإنسان والشعوب (1992) ووقعت على النظام الأساسي لإنشاء المحكمة الأفريقية لحقوق الإنسان والشعوب.	0
94 - ومنذ التحقق من وجود الميليشيات وما يسمى بالقوات الموازية، فإن رئيس الجمهورية وحكومة المصالحة الوطنية ملزمان باتخاذ جميع الخطوات اللازمة لوضع حد لأنشطتهما.	0
ولا يزال المجتمع الدولي ملتزما بمكافحة الإرهاب بجميع أشكاله ومظاهره، ولكن ينبغي له أن يعزز جهوده لتحقيق التنفيذ الكامل للقرارات ذات الصلة والصكوك الدولية لمكافحة الإرهاب.	0
وفي آذار/مارس 2009، عندما صدر أمر إلقاء القبض على الرئيس عمر البشير، توقع البعض أن هذا الأمر القضائي الصادر ضد رئيس الدولة في السودان من شأنه أن يدمر آفاق تنفيذ اتفاق السلام الشامل لعام 2005.	1
(أ) يطلب إلى الاتحاد الأفريقي الإبقاء على قوات بعثة الاتحاد الأفريقي في الصومال بعد مغادرة القوات الإثيوبية وتقديم المساعدة المبينة أدناه من أجل دعم تعزيز البعثة؛	0
