en_ar_DEEPL	VerCoop
"ويلاحظ مجلس الأمن بقلق تأجيل الجولة الأولى من الانتخابات الرئاسية التي كان من المقرر إجراؤها في 29 تشرين الثاني/نوفمبر 2009، وهو ما ورد في بيان 18 أيار/مايو 2009 الصادر عن الإطار التشاوري الدائم لاتفاق واغادوغو السياسي الذي أقرته جميع الجهات السياسية الإيفوارية الفاعلة الرئيسية.	0
5. يهيب بجميع الدول أن تواصل اتخاذ خطوات عاجلة لإنفاذ وتعزيز التدابير المفروضة بموجب القوانين أو الأنظمة المحلية على رعاياها وغيرهم من الأفراد أو الكيانات العاملين في أراضيها من خلال سن تشريعات أو اتخاذ تدابير إدارية، عند الاقتضاء، لمنع انتهاكات التدابير المشار إليها في الفقرة 1 من هذا القرار والمعاقبة عليها، وإبلاغ اللجنة باعتماد هذه التدابير، ويدعو الدول إلى إبلاغ اللجنة بنتائج جميع التحقيقات أو إجراءات الإنفاذ ذات الصلة، ما لم يكن من شأن ذلك أن يخل بالتحقيقات أو إجراءات الإنفاذ؛	1
وعلاوة على ذلك، يدعو المجلس الفريق العامل إلى تنفيذ مجموعة أدواته (S/2006/724) تنفيذا كاملا عن طريق جملة أمور منها القيام بزيارة إلى بلد محدد في غضون سنة واحدة، لدراسة الحالة المشار إليها في مرفقات تقرير الأمين العام من أجل الوفاء بولايته على نحو أفضل وتعزيز قدرته على حماية الأطفال المتضررين من النزاع المسلح.	1
ووفقا لبعض التقديرات فإن أكثر من 700 قرية في ولايات دارفور الثلاث قد دمرت كليا أو جزئيا. وتلقت اللجنة كذلك معلومات تفيد بأن الشرطة قد أجرت تقييماً للدمار وسجلت عدد القرى المدمرة بأكثر من 000 2 قرية.	0
وقد أصدر رئيس رومانيا القانون رقم 535/2004 بشأن منع الإرهاب ومكافحته بموجب المرسوم رقم. 994/2004 المؤرخ 24 تشرين الثاني/نوفمبر 2004، ودخل حيز النفاذ بعد ثلاثة أيام.	0
36. استمع الفريق العامل، في جلسته الرسمية السابعة والأربعين، المعقودة في 20 حزيران/يونيه 2014، إلى إحاطة من المدعي العام للمحكمة الجنائية الدولية بشأن عمل المحكمة فيما يتعلق بالأطفال والنزاع المسلح.	1
وشدد السيد سيديكو على أنه حتى وإن كانت حركة الشباب قد عانت من انتكاسات عسكرية، إلا أنها لا تزال تحتفظ بأعداد كبيرة من مقاتليها ومعداتها في المناطق الريفية بشكل رئيسي، واعتبر أن ذلك ربما كان يهدف إلى الحفاظ على قتال غير متكافئ طويل الأمد.	0
الأول هو أن بعض الدول لم تقم على ما يبدو بما يكفي لضمان التنفيذ؛ والثاني يكمن في الطرق المتنوعة التي تفسر بها الدول التزاماتها، والثالث يتعلق بنطاق حظر الأسلحة وصلته بالمنهجية المتطورة باستمرار لأهدافه. ألف - تنفيذ حظر توريد الأسلحة	0
يجب على المجتمع الدولي أن يأخذ على عاتقه مسؤولية حماية المدنيين في دارفور وإنهاء حالة الإفلات من العقاب السائدة حالياً هناك.	1
الدعوة إلى الامتثال الصارم من قبل أطراف النزاع المسلح للقانون الإنساني الدولي وقانون حقوق الإنسان الدولي الساري فيما يتعلق بالأطفال المتأثرين بالنزاعات المسلحة.	1
ومن بين 57 مدنيًا قُتلوا كان هناك 5 أطفال (قُتل اثنان منهم تحت التعذيب) و51 من المقاتلين المتمردين.	0
17. في 7 كانون الثاني/يناير 2003، أصدرت محكمة الأمر العسكري أحكاماً بالإعدام على 30 شخصاً من أصل 150 شخصاً اتهموا في البداية بالتواطؤ و/أو التورط في اغتيال الرئيس الراحل لوران ديزيريه كابيلا.	0
(أ) يكرر دعوته أطراف النـزاع المسلح المدرجة في مرفقات تقرير الأمين العام عن الأطفال والنـزاع المسلح التي لم تقم بعد بإعداد وتنفيذ خطط عمل لوقف تجنيد الأطفال واستخدامهم في انتهاك للقانون الدولي الساري إلى أن تفعل ذلك دون مزيد من التأخير؛	1
:: :: تنفيذ استراتيجية اتصال أكثر استباقية بهدف تعزيز فهم دور اللجنة والمديرية التنفيذية في مجال مكافحة الإرهاب	1
لم تقم العديد من الدول بمراجعة قطاعاتها غير الربحية فيما يتعلق بمخاطر تمويل الإرهاب، ولكن المملكة المتحدة، على وجه الخصوص، وضعت آليات لتقييم هذا القطاع وحمايته، ومن خلال البرنامج الدولي للجنة المؤسسات الخيرية، لتأمين التوعية التشغيلية على الصعيد الدولي، وكذلك المساعدة في بناء القدرات في أجزاء أخرى من العالم.	0
دعونا نتحدث بصراحة: هذه الروايات الواردة من الصحافة ومنظمات حقوق الإنسان والمدنيين على الأرض تثير مخاوف كبيرة حول طبيعة وحجم النزاع.	0
لم يكن العمل في تلك البيئة مهمة سهلة، لكن قوة الأمم المتحدة لمراقبة فض الاشتباك تطورت كبعثة وعدلت عملياتها لمواجهة التحديات التي تفرضها بيئة الصراع الداخلي والاشتباكات التي ازدادت حدتها وشدتها في الآونة الأخيرة.	0
"ويعترف مجلس الأمن بالدعم الذي تقدمه الجهات الفاعلة الثنائية والمتعددة الأطراف، بما في ذلك الاتحاد الأفريقي والاتحاد الأوروبي ومنظمة التعاون الإسلامي وجامعة الدول العربية والمنظمات دون الإقليمية مثل الجماعة الاقتصادية لدول غرب أفريقيا وتجمع دول الساحل والصحراء, والهيئة الحكومية الدولية المعنية بالتنمية (IGAD)، واتحاد المغرب العربي (AMU) للجهود الرامية إلى مكافحة الإرهاب في أفريقيا، وتدعو المجتمع الدولي ومنظومة الأمم المتحدة إلى تعزيز التعاون مع الهيئات دون الإقليمية لمكافحة الإرهاب مثل المركز الأفريقي للدراسات والبحوث حول الإرهاب (CAERT).	1
وفي أعقاب هذا التبادل، ناقش الفريق هذه المسألة مع اللجنة واتصل بدول أخرى لديها برامج مماثلة لتوسيع نطاق بحثه.	1
ويؤكد مجدداً على الحاجة إلى عقد مؤتمر دولي في أقرب وقت ممكن لتنفيذ بيان جنيف من أجل تيسير عملية سياسية بقيادة سورية تؤدي إلى مرحلة انتقالية من شأنها أن تعجل بإنهاء النزاع في سورية.	1
ويصدر تقييمها في تقارير نصف شهرية، وهي ممارسة ساهمت في زيادة الوعي بمشاكل حقوق الإنسان.	0
التدابير التي تكفل حماية واحترام حقوق الإنسان للنساء والفتيات، لا سيما فيما يتعلق بالدستور والنظام الانتخابي والشرطة والقضاء.	0
37. وفي تموز/يوليه 2007، طرحت الحكومة مشروع قانون لإنشاء لجنة للحقيقة والمصالحة، ويجري حالياً التشاور بشأنه مع عدد من أصحاب المصلحة.	1
وينص التعديل الذي أدخل على القانون رقم 61/1996 (القانون رقم 284/2004 المؤرخ 8 نيسان/أبريل 2004، الذي دخل حيز النفاذ اعتبارا من 1 أيلول/سبتمبر 2004 - القانون الجديد لمكافحة غسل الأموال) على أنه يجوز لوحدة التحليل المالي تبادل المعلومات مع السلطات الأجنبية التي لها نفس الاختصاص، إما في النطاق الذي تحدده معاهدة دولية أو على أساس المعاملة بالمثل.	1
بناء على دعوة من رئيس المجلس الاقتصادي والاجتماعي، حضر رئيس المجلس اجتماعاً بشأن المجموعتين الاستشاريتين المخصصتين المعنيتين بالبلدان الأفريقية الخارجة من الصراع (بوروندي وغينيا بيساو).	1
يتشرف فريق الدعم التحليلي ورصد الجزاءات، المنشأ عملا بقرار مجلس الأمن 1526 (2004) والممدد ولايته بموجب قرار مجلس الأمن 1904 (2009) بشأن تنظيم القاعدة وحركة الطالبان وما يرتبط بهما من أفراد وكيانات، بأن يحيل تقريره الحادي عشر، وفقا للقرار 1904 (2009).	1
كفالة استمرار الحوار مع البلدان المساهمة بقوات عسكرية ووحدات شرطة بشأن زيادة مساهمة المرأة في الوحدات الوطنية، بما في ذلك من خلال تنظيم اجتماعات لاستعراض أفضل الممارسات لتعزيز التوازن بين الجنسين وتعميم مراعاة المنظور الجنساني في عمل الأفراد النظاميين في عمليات حفظ السلام	1
وفي الشهر الماضي فقط، أعرب الأمين العام للأمم المتحدة بان كي مون في بيان أصدره في 27 أيار/مايو 2011 عن اعتقاده بأن "المساعدات والبضائع المتجهة إلى غزة يجب أن تمر عبر المعابر الشرعية والقنوات القائمة"، موضحاً أن الأساطيل "تحمل في طياتها إمكانية التصعيد إلى صراع عنيف".	1
وأشارت إحدى الدول إلى أنها وسّعت الأساس الذي يمكن على أساسه إدراج المنظمات الإرهابية في قانونها الجنائي ليشمل المنظمات التي تدعو إلى ارتكاب عمل إرهابي.	0
وإذ يدين استمرار تدفق الأسلحة بصورة غير مشروعة داخل جمهورية الكونغو الديمقراطية وإليها، وإذ يعلن تصميمه على مواصلة الرصد الدقيق لتنفيذ حظر توريد الأسلحة والتدابير الأخرى المنصوص عليها في قراره 1807 (2008)،	0
وأفادت التقارير أن الجنجويد قاموا خلال الهجمات بتدمير الأواني ومعدات تجهيز الطعام وحاويات المياه وغيرها من الأدوات المنزلية الضرورية لبقاء السكان على قيد الحياة.	0
والتزموا بتوحيد الجهود في الحرب ضد بوكو حرام، وتعهدوا بالانتهاء من إنشاء مقر قيادة قوة العمل المشتركة متعددة الجنسيات بحلول 20 نوفمبر/تشرين الثاني في نيجيريا ونشر كتيبة قوامها 700 جندي لكل منهما داخل الحدود الوطنية.	0
ويرحب مجلس الأمن باختتام عملية التسجيل السلمي لاستفتاء جنوب السودان في السودان، ويشجع الأطراف على مواصلة هذا الزخم إلى الأمام نحو إجراء استفتاء سلمي وذي مصداقية في 9 كانون الثاني/يناير 2011 يعكس إرادة الشعب.	1
13. وفي ختام اﻻجتماع، وافق الطرفان على بيان مبعوثي الشخصي، الوارد في المرفق اﻷول لهذا التقرير، وكررا التزامهما بمواصلة المفاوضات في مانهاست في موعد يحدد باﻻتفاق المشترك.	1
"ويسلّم مجلس الأمن بضرورة منع وقمع تمويل الإرهاب والمنظمات الإرهابية، بما في ذلك من عائدات الجريمة المنظمة، بما في ذلك إنتاج المخدرات وسلائفها الكيميائية والاتجار بها على نحو غير مشروع، وبأهمية استمرار التعاون الدولي من أجل تحقيق هذا الهدف.	1
وبالمثل، فيما يتعلق بالمستفيدين من التعويضات، كان من المهم النظر إلى ما هو أبعد من الضحايا الأفراد والنظر أيضًا في المجتمعات المتضررة.	0
الدعوة إلى الامتثال الصارم من قبل أطراف النزاع المسلح للقانون الإنساني الدولي والقانون الدولي لحقوق الإنسان الساريين فيما يتعلق بحماية النساء والفتيات المتضررات من النزاع المسلح.	1
12. ونظراً لانعدام الثقة العميق الذي ساد بين اللبنانيين تجاه سلطاتهم الأمنية والقضائية، فقد أصبحت اللجنة مصدر أمل وتوقع كبيرين للتغيير، كما أصبحت "واجهة" بين الشعب اللبناني وسلطاته.	1
