en_ar_TRANSFORMERS	MatCoop
" في سياق انتهاء ولاية البعثة في 31 كانون الأول/ديسمبر 2010، يثني مجلس الأمن على البعثة لإسهامها في توفير الأمن للاجئين والمشردين داخليا والجهات الفاعلة في المجال الإنساني في شرق تشاد، دون المساس بالمسؤولية الرئيسية لحكومة تشاد، ولجهودها الرامية إلى تعزيز قدرة 'المفرزة التشادية للأمن`.	0
ومن بين المتهمين السبعة عشر المتهمين بالاعتداء على رئيس الوزراء، حُكم على 13 منهم بالسجن لمدة تسع سنوات وأربعة أشهر، بينما حُكم على متهم واحد بالسجن لمدة 10 سنوات وثمانية أشهر، وفي 14 حزيران/يونيه أيدت محكمة الاستئناف الأحكام.	0
6 - يطلب أيضا إلى اللجنة المنشأة عملا بالقرار 1267 (1999) أن تقدم إلى مجلس الأمن على فترات منتظمة تقارير عن تنفيذ هذا القرار؛	0
ومع ذلك، يعتقد المكتب أنه لا ينبغي لنا أن ننتظر حتى نهاية الإجراءات القضائية في المحكمة لضحايا الجرائم التي تجري محاكمتهم لتلقي المساعدة.	0
56 - ويقوم فريق السياسات المعني بالاستغلال والاعتداء الجنسيين التابع للبعثة بوضع الصيغة النهائية لمدونة قواعد السلوك المتعلقة بالاستغلال والاعتداء الجنسيين في عملية الأمم المتحدة في كوت ديفوار، ويشارك في الشبكة القطرية المعنية بالاستغلال والاعتداء الجنسيين.	1
تعميم مراعاة المنظور الجنساني في عمليات تقييم الاحتياجات وتخصيص الموارد في مرحلة التعمير بعد انتهاء الصراع.	1
وإذ يرحب بإدراج المرأة في بعثات حفظ السلام في المهام المدنية والعسكرية ومهام الشرطة، وإذ يسلم بأن النساء والأطفال المتضررين من الصراعات المسلحة قد يشعرون بمزيد من الأمان في العمل مع النساء في بعثات حفظ السلام، ويبلّغن عن تعرضهن للإيذاء في بعثات حفظ السلام، وأن وجود حفظة السلام من النساء قد يشجع النساء المحليات على المشاركة في القوات المسلحة وقوات الأمن الوطنية، مما يساعد على بناء قطاع أمني يسهل الوصول إليه ويستجيب للجميع، ولا سيما النساء.	1
يؤكد من جديد أن جميع أطراف النزاع ملزمة بالامتثال لالتزاماتها بموجب القانون الإنساني الدولي، ولا سيما اتفاقيات جنيف المؤرخة 12 آب/أغسطس 1949، وأن الأشخاص الذين يرتكبون أو يأمرون بارتكاب خروقات جسيمة لهذه الاتفاقيات يتحملون المسؤولية الفردية عن هذه الخروقات.	0
وبعد أن أجرينا جميع التحليلات والمناقشات للحقائق التي جمعناها، توصلنا إلى نتيجة مفادها أنه كان على الأرجح انفجارا فوق سطح الأرض.	0
وتستند نتائج التقرير إلى مجموعة من الروايات المباشرة من الضحايا والشهود.	1
وقد سُجن العديد من السودانيين أو نُفيوا في أعقاب الانقلاب.	0
ومعظم الدول لديها قدرة محدودة على تجميد الأموال والأصول دون تأخير، ولا تنفذ أي دولة تدابير كافية لحماية المنظمات التي لا تستهدف الربح من تمويل الإرهاب.	0
:: دراسة الكيفية التي يمكن أن يسهم بها التنفيذ الأكثر فعالية لجدول أعمال المرأة والسلام والأمن في تحسين الأمن للجميع وفي بناء سلام دائم	1
36 - ويجب أيضا التأكيد بوضوح على المسؤولية السياسية لمن خططوا للمسيرة، على الرغم من الحظر والمناخ المتوتر الناجم عن رسم "منطقة حمراء" وتعبئة الجيش واستخدامه والبيانات الصادرة عن أعلى سلطة في الدولة.	0
وفحص الاستعراض 488 اسما من أسماء الأفراد والجماعات والكيانات الخاضعين لنظام الجزاءات المفروضة على تنظيم القاعدة وحركة الطالبان من أجل تحديث قيودها أو رفعها من القائمة حيثما قررت اللجنة أن إدراجها في القائمة لم يعد مناسبا.	1
”ويشجع مجلس الأمن الحكومات الوطنية والأمم المتحدة والمنظمات الإقليمية ودون الإقليمية على توسيع وتعميق مجمع الخبرات المدنية لبناء السلام في المرحلة التي تعقب مباشرة انتهاء النزاع، بما في ذلك الخبرة المستمدة من البلدان ذات الصلة ببناء السلام بعد انتهاء النزاع أو الانتقال الديمقراطي، مع إيلاء اهتمام خاص لتعبئة القدرات من البلدان النامية ومن النساء، باعتبار ذلك أمرا حيويا لنجاح مساعي الأمم المتحدة لبناء السلام.	1
2 - بناء الثقة وتعزيز الاستقرار داخل الدولة المضيفة عن طريق تعزيز الحقيقة والمصالحة من خلال ما يلي:	1
64 - ويبدو أن حرص الدول واللجنة على الإبقاء على قوائم الإيديولوجيين على الرغم من عدم وجود أثر يشير إلى اتجاه أوسع نطاقا في مكافحة الإرهاب، وهو ما يضاهي الجهود الرامية إلى القبض على الإرهابيين واحتجازهم مع الجهود الرامية إلى منع الآخرين من أن يصبحوا إرهابيين في المقام الأول.	1
(أ) تفكيك جميع الجماعات المسلحة ونزع سلاحها، بما في ذلك ما يسمى بالقوات الموازية، مع إيلاء الاعتبار الواجب لإمكانية إدماج أفراد هذه القوات في الهياكل الأمنية النظامية للدولة على أساس إعادة تدريبهم وتقيدهم التام بحقوق الإنسان الدولية والقانون الإنساني الدولي المنطبقة؛	1
5 - ويرتكز الإطار على فرضية أن شعب دارفور وأطراف النزاع يجب أن يقودوا عملية السلام وتنفيذها، مع اضطلاع الأمم المتحدة والاتحاد الأفريقي والشركاء الدوليين بدور تيسيري.	1
9 - وفيما يتعلق بالاتفاقين العسكريين رقم 2 ورقم 3، واصل الطرفان تقديم مستوى عال من التعاون إلى البعثة في وضع العلامات على الألغام والذخائر غير المنفجرة والتخلص منها.	1
وأقر أحد المتكلمين بأن عمل المجلس قد تغير تغيرا هائلا على مدى السنوات الخمس عشرة الماضية، ولاحظ أن الاتجاه كان نحو مزيد من الانفتاح.	0
وسيادة القانون، التي تدعمها قوات عراقية مدربة تدريبا جيدا، تدعمها بنية أساسية واقتصاد مزدهران، وتنشطها عملية انتخابات حرة ونزيهة، هي وحدها التي يمكن أن تهزم أولئك الذين يرغبون في زعزعة استقرار البلد.	1
ومن دواعي القلق البالغ أنه يتعين علي أن أبلغ عن ارتفاع في الأعمال الإجرامية والهجمات ضد موظفي الأمم المتحدة والعاملين في المجال الإنساني.	0
بناء على تعليمات قاضي التحقيق الأول للمحكمة العسكرية، وبموافقة المدير العام لقوات الأمن الداخلي، نقلت السيارات من موكب الحريري إلى ثكنة حلو، بعد تصويرها في الموقع وتسجيلها بالفيديو بحضور قائد الأمانة الإقليمية الثانية في بيروت، وقائد فرقة المرور الثانية في بيروت، وقائد مفرزة البرج، وفرقة من المحققين الجنائيين، وباستخدام الأضواء التي يوفرها الدفاع المدني، وفقاً للتقرير رقم 144/302 المؤرخ 14 شباط/فبراير 2005.	1
