en_es_TRANSFORMERS	VerCoop
62. El Comité contra el Terrorismo y su Dirección Ejecutiva deberían: a) colaborar más activamente con las organizaciones subregionales pertinentes, entre ellas el Grupo de África Oriental y Meridional contra el blanqueo de dinero, la SADC y la Organización de Cooperación de Jefes de Policía de África Meridional, a fin de centrarse en las actividades encaminadas a superar las deficiencias y mejorar la aplicación de la resolución;	1
328. Con respecto a las modalidades concretas del desplazamiento, la Comisión observa que parece que uno de los objetivos del desplazamiento estaba vinculado a la política de lucha contra la insurgencia del Gobierno, a saber, la eliminación de la base de apoyo real o potencial de los rebeldes.	0
12. Exhorta al Gobierno de Burundi a que prosiga sus esfuerzos para asegurar la promoción y protección de los derechos humanos y, junto con sus asociados internacionales, apoye y fortalezca la capacidad de la Comisión Nacional Independiente de Derechos Humanos y la Oficina del Ombudsman de conformidad con la resolución A/RES/48/134 de la Asamblea General, relativa a las instituciones nacionales de promoción y protección de los derechos humanos, y exhorta además al Gobierno a que continúe su lucha contra la impunidad y adopte las medidas necesarias para garantizar el pleno disfrute de los derechos civiles, políticos, sociales, económicos y culturales consagrados en la Constitución de Burundi y de conformidad con sus obligaciones en virtud del derecho internacional;	1
21. También ha habido informes persistentes de que helicópteros de Côte d'Ivoire están estacionados en Guinea y de que Guinea ha prestado uno de los helicópteros destruidos en noviembre de 2004 por las fuerzas francesas.	0
Lucha contra las narrativas terroristas y el extremismo violento	1
38. Alienta a todos los Estados Miembros, en particular a los Estados proponentes y a los Estados de residencia o nacionalidad, a que presenten al Comité información adicional de identificación y de otra índole, junto con documentación justificativa, sobre las personas, grupos, empresas y entidades incluidos en la Lista, incluida información actualizada sobre la situación operacional de las entidades, grupos y empresas incluidos en la Lista, el movimiento, el encarcelamiento o la muerte de las personas incluidas en la Lista y otros acontecimientos importantes, a medida que se disponga de esa información;	1
15. Indica su disposición a considerar la conveniencia y viabilidad de establecer zonas de seguridad temporales y corredores seguros para la protección de los civiles y la prestación de asistencia en situaciones caracterizadas por la amenaza de genocidio, crímenes de lesa humanidad y crímenes de guerra contra la población civil;	1
Durante el ataque de Janjaweed contra la aldea de Mengarassa, en Darfur occidental, en noviembre de 2003, 20 niñas fueron secuestradas y llevadas al campamento de Ammar.	0
Observando la labor del Foro Mundial contra el Terrorismo, en particular su publicación de varios documentos marco y buenas prácticas, en particular en las esferas de la lucha contra el extremismo violento, la justicia penal, el secuestro para obtener rescates, la prestación de apoyo a las víctimas del terrorismo y la policía orientada a la comunidad, a fin de complementar la labor de las entidades pertinentes de las Naciones Unidas de lucha contra el terrorismo en esas esferas, y alentando a la Dirección Ejecutiva del Comité contra el Terrorismo a que prosiga su interacción con el GCTF, en su labor con los Estados Miembros para promover la plena aplicación de las resoluciones 1373 (2001) y 1624 (2005),	1
La Dirección Ejecutiva ayudará al Comité a iniciar un debate para estudiar las necesidades de asistencia técnica de los Estados en la aplicación de la resolución 1624 (2005) y facilitar la prestación de esa asistencia, según proceda.	0
3. Los participantes consideraron que, debido a su gravedad, esos acontecimientos ponían de relieve la necesidad y la urgencia de acelerar los preparativos para el diálogo inclusivo entre los malienses, de manera que se sentaran las bases de una auténtica reconciliación entre los malienses y de una paz, seguridad y estabilidad duraderas en el país.	1
Es esencial buscar enfoques creativos que puedan impedir que los terroristas de las economías basadas en efectivo adquieran fondos, ya sea en efectivo, mediante el contrabando de mercancías o mediante la manipulación ilícita de transacciones basadas en el comercio.	0
El 10 de noviembre, el Consejo fue informado en consultas privadas por el Representante Permanente Adjunto de Luxemburgo ante las Naciones Unidas, Olivier Maes, en nombre del Presidente del Comité del Consejo de Seguridad establecido en virtud de la resolución 1718 (2006) relativa a la República Popular Democrática de Corea, sobre la labor del Comité durante el período comprendido entre el 5 de agosto y el 9 de noviembre, información que se presentó de conformidad con el apartado g) del párrafo 12 de la resolución 1718 (2006).	1
El Consejo invita a ONU Mujeres a que contribuya periódicamente a su labor sobre las mujeres y la paz y la seguridad y señala el valioso papel que desempeñará en el apoyo a las funciones de las mujeres en la consolidación de la paz y la prevención de la violencia sexual en los conflictos, incluso mediante la coordinación y la coherencia de las políticas y la programación para las mujeres y las niñas.	1
Entre el 6 y el 15 de febrero, la MONUSCO prestó apoyo a la operación Mapema Mupya (New Dawn) de las FARDC en la zona de Kanyabayonga, en Kivu del Norte, destinada a disuadir las actividades de los grupos armados y mejorar la protección de los civiles.	0
A juicio del Coordinador, compartido por sus interlocutores, podría convertirse en el centro de atención de un mecanismo funcional eficaz que fijaría parámetros claros para lograr progresos en la búsqueda de las personas desaparecidas, a que se hace referencia en mi informe amplio (S/2009/190, párr. 16).	1
El Consejo de Seguridad reconoce la importante función de buenos oficios del Secretario General y alienta al Secretario General a que siga utilizando la mediación con la mayor frecuencia posible para ayudar a resolver los conflictos por medios pacíficos, trabajando en coordinación y en estrecha colaboración con las organizaciones regionales y subregionales pertinentes a ese respecto, según proceda.	1
Estas recomendaciones se basarán en la experiencia adquirida en anteriores actividades en Haití, incluida la necesidad de adoptar un enfoque equilibrado para fortalecer paralelamente las instituciones policiales, judiciales y penitenciarias.	1
La misión conjunta se reunió con interesados nacionales e internacionales, entre ellos representantes de la sociedad civil, dirigentes tradicionales y religiosos, partidos de oposición y militares.	1
Sobre la base de un análisis exhaustivo de la información reunida en el curso de sus investigaciones, la Comisión determinó que el Gobierno del Sudán y los Janjaweed eran responsables de graves violaciones de las normas internacionales de derechos humanos y del derecho internacional humanitario que constituían crímenes de derecho internacional.	0
La academia será una institución importante para aplicar el nuevo programa de capacitación y apoyar la aplicación de la hoja de ruta para la reconstrucción de la fuerza de policía civil.	1
Encomiando los esfuerzos desplegados por la Operación Híbrida de las Naciones Unidas y la Unión Africana en Darfur (UNAMID), el Mediador Principal Conjunto de la Unión Africana y las Naciones Unidas, el Secretario General de las Naciones Unidas, la Liga de los Estados Árabes, el Grupo de Alto Nivel de la Unión Africana encargado de la aplicación de las decisiones sobre el Sudán y los dirigentes de la región para promover la paz y la estabilidad en Darfur, y reiterando su pleno apoyo a ese proceso político bajo la mediación dirigida por la Unión Africana y las Naciones Unidas,	1
