en_es_GOOGLE	VerConf
Esa tarde, un oficial de la PNTL oriental hizo un anuncio por radio culpando al comandante general Martins y al subcomandante Babo por la muerte del oficial de la UIR.	1
Una obligación similar incumbe a los rebeldes por todos los crímenes que hayan cometido, independientemente de que se identifique o castigue a los perpetradores.	0
No se debe permitir que los terroristas y sus cómplices aprovechen las lagunas jurídicas existentes y eludan así la responsabilidad por sus acciones.	1
En lugar del famoso logo de la Copa del Mundo de 2014, en el que tres manos victoriosas sostienen el globo, creando juntas el prestigioso trofeo, la caricatura de la Autoridad Palestina muestra un &quot;trofeo&quot; de tres manos que sostienen a tres personas con las manos en alto en señal de rendición.	1
El 30 de agosto, el Consejo emitió un comunicado de prensa sobre la piratería y el robo a mano armada en el mar en el Golfo de Guinea.	0
13. Esta situación complicó los esfuerzos por lograr la paz y la reconciliación.	0
Durante la semana del 19 al 26 de junio en la región de Bay, unas 10 personas murieron y otras 9 resultaron heridas en enfrentamientos entre los subclanes Digil-Mirifle de la zona, incluidos los Leysan, Luway y Yantar.	0
8. La Comisión iniciará sus actividades en la fecha que determinará el Secretario General, que será comunicada oficialmente al Gobierno de Pakistán.	0
Si el informe médico corroboraba las acusaciones de la víctima, el caso se enviaría a la policía para una mayor investigación.	0
Durante las consultas oficiosas del Comité celebradas el 22 de mayo, el Coordinador del Equipo de Vigilancia hizo una presentación oral sobre la actual amenaza a la paz y la seguridad internacionales que plantean AlQaida y sus afiliados.	1
65. El enjuiciamiento de personas sospechosas de piratería y el castigo de los piratas condenados de conformidad con las resoluciones pertinentes del Consejo de Seguridad es un elemento disuasorio esencial para los posibles piratas, lo que demuestra que no pueden actuar con impunidad.	1
Esto ha provocado graves tensiones con las comunidades locales, así como amenazas contra la MONUC por parte de algunos ex comandantes militares del CNDP ahora integrados en las FARDC.	1
Un Estado observó que, si bien las iniciativas mundiales de lucha contra el terrorismo habían debilitado sustancialmente el liderazgo de la organización Al-Qaida, la fuente de la amenaza se había desplazado a grupos afiliados a la organización principal, pero separados de ella, así como a personas afectadas por el ideología de esos grupos y por su incitación a la violencia. Varios Estados destacaron que el terrorismo no debe asociarse con ninguna religión, nacionalidad, civilización o grupo y que la amenaza terrorista provenía de múltiples fuentes, incluidos grupos de extrema derecha y xenófobos.	1
&quot;El Consejo de Seguridad observa con preocupación el aplazamiento de la primera vuelta de las elecciones presidenciales, prevista para el 29 de noviembre de 2009 en el comunicado del 18 de mayo de 2009 del Marco Consultivo Permanente del Acuerdo Político de Uagadugú, que fue respaldado por todos los principales actores políticos de Costa de Marfil. .	1
También expresó que el hecho de que el Parlamento libanés no haya elegido un nuevo Presidente había socavado la estabilidad y la resiliencia del Líbano desde el comienzo del conflicto en la República Árabe Siria.	1
Los combatientes desmovilizados recibirán un subsidio de subsistencia de aproximadamente 940 dólares de los EE.UU., de los cuales el 25 por ciento se pagará al momento de la desmovilización, el 25 por ciento 45 días después y el resto 90 días después.	0
Decidida a facilitar en lo sucesivo una respuesta eficaz a las amenazas mundiales en la esfera de la no proliferación,	0
La prohibición de los actos de violencia contra la vida y las personas, en particular el asesinato, las mutilaciones, los tratos crueles y la tortura; desapariciones forzadas; atentados a la dignidad personal; violación, esclavitud sexual, prostitución forzada, embarazo forzado, esterilización forzada y cualquier otra forma de violencia sexual.	0
74. Los Estados miembros de la Unión Europea también estaban obligados a tipificar como delito la &quot;provocación pública&quot; de conformidad con las enmiendas introducidas en 2008 en la Decisión Marco de la Unión Europea de 2002 sobre la lucha contra el terrorismo.	1
Las principales preocupaciones en materia de seguridad están relacionadas con la actividad criminal y las luchas entre facciones.	0
&quot;El Consejo de Seguridad expresa su enérgica condena de este intento de desestabilizar las instituciones libanesas, en este caso particular las Fuerzas Armadas Libanesas.	1
Una delegación expresó su preocupación por el hecho de que, a pesar de la designación del Consejo, los buques de Ocean Maritime Management continuaran sus operaciones, incluidas escalas en puertos extranjeros, y propuso que el Comité recordara a los Estados miembros su obligación de hacer cumplir la designación, incluso mediante el embargo de los buques de Ocean Maritime Management y la congelación de sus activos.	1
80. Cuatro Estados cuentan con leyes integrales contra el terrorismo.	0
El estado del Nilo Azul también sigue siendo motivo de preocupación para nosotros.	1
Mi Gobierno reconoce las numerosas expresiones de condena e indignación que esta atrocidad ha generado. Apreciamos especialmente la rápida reacción del Consejo de Seguridad ante este crimen espantoso.	1
7. La aprobación por el Parlamento de la ley electoral permitiría a la Comisión Electoral Independiente establecer el calendario electoral y proceder con la organización de las elecciones.	0
5. Así como Al-Qaida seguirá siendo una amenaza residual durante algún tiempo en el Afganistán, también seguirá teniendo algún impacto en el resto del mundo.	0
Este Estado señaló que utilizaba los medios de comunicación y programas específicos para promover la tolerancia y el diálogo entre todas las religiones y nacionalidades étnicas y que muchos de sus Estados constituyentes habían establecido comités o grupos interreligiosos integrados por diferentes líderes religiosos para promover la comprensión y la tolerancia.	0
&quot;Subraya que ningún intento de desestabilizar el Líbano debería impedir la celebración, sin demora, de unas elecciones presidenciales libres y justas, de conformidad con las normas constitucionales libanesas, sin ninguna interferencia o influencia extranjera y con pleno respeto de las instituciones democráticas.	0
Los grupos técnicos, cada uno de los cuales incluye al menos un representante de cada cluster, se ocupan respectivamente de la asistencia técnica; financiación del terrorismo; seguridad fronteriza, tráfico de armas y aplicación de la ley; cuestiones legales generales; y las cuestiones planteadas por el Consejo de Seguridad en la resolución 1624 (2005), así como los aspectos de derechos humanos de la lucha contra el terrorismo en el contexto de la resolución 1373 (2001). Las dos unidades se ocupan del control de calidad y de las comunicaciones públicas y la divulgación, respectivamente.	0
En ese sentido, pensamos que las acciones destructivas encaminadas a obtener beneficios políticos unilaterales deben condenarse categóricamente.	1
&quot;El Consejo de Seguridad reitera su condena de todos los asesinatos selectivos de dirigentes libaneses, en particular desde octubre de 2004, y exige el cese inmediato del uso de la intimidación y la violencia contra los representantes del pueblo y las instituciones libanesas.	1
Las reuniones incluirán retroalimentación periódica por parte de los grupos de trabajo responsables de rastrear el progreso con respecto al monitoreo y la implementación nacional; asistencia; cooperación con organizaciones internacionales, incluidos los comités del Consejo de Seguridad establecidos en virtud de las resoluciones 1267 (1999) y 1373 (2001); y transparencia y alcance a los medios.	0
Aún está sin resolver la cuestión del despliegue total del componente de policía civil de la UNOMIG, por mandato del Consejo de Seguridad.	0
Instamos a Israel a que detenga sus ataques militares en Gaza.	1
