en_es_GOOGLE	VerCoop
Exhortando a la comunidad internacional, en particular a los países de la región y a los vecinos del Iraq, a que apoyen al pueblo iraquí en su búsqueda de la paz, la estabilidad, la seguridad, la democracia y la prosperidad, dando la bienvenida a las Conferencias Ampliadas de Vecinos celebradas en Sharm El-Sheikh, Estambul y Kuwait y su papel en el apoyo a los esfuerzos del Gobierno del Iraq por lograr la seguridad y la estabilidad en el Iraq, y los resultados positivos de los mismos en la paz y la seguridad regionales e internacionales, acogiendo con satisfacción también el hecho de que la Conferencia Ampliada de Vecinos, celebrada en Kuwait el 22 de abril 2008 aprobó los términos de referencia del mecanismo de apoyo, y observando que la implementación exitosa de esta resolución contribuirá a la estabilidad regional,	1
En la 5798ª sesión del Consejo de Seguridad, celebrada el 11 de diciembre de 2007, en relación con el examen por el Consejo del tema titulado &quot;Amenazas a la paz y la seguridad internacionales causadas por actos terroristas&quot;, el Presidente del Consejo de Seguridad formuló la siguiente declaración en nombre del Consejo:	1
El grado de daño de los fragmentos de metal que nos mostró la policía (procedentes supuestamente de un Mitsubishi Canter) coincide con los fragmentos que esperaríamos si un vehículo de este tipo estuviera situado en el centro de la explosión.	0
69. Mientras continúan las conversaciones de paz entre Malíes en Argel, bajo la facilitación del equipo de mediación encabezado por Argelia, insto a todas las partes a negociar de buena fe para llegar a un acuerdo de paz amplio, aplicable y sostenible que aborde las causas profundas del conflicto. conflicto.	1
8. Las organizaciones regionales y subregionales deberían trabajar con el Comité contra el Terrorismo y otras organizaciones internacionales para facilitar el intercambio de mejores prácticas en la lucha contra el terrorismo y ayudar a sus miembros a cumplir su obligación de combatir el terrorismo;	1
13. El Comité organizará una reunión especial abierta a todos los miembros y otras partes interesadas pertinentes para conmemorar el décimo aniversario de la aprobación de la resolución 1373 (2001) y el establecimiento del Comité, de conformidad con la resolución 1963 (2010).	1
Los principales elementos de su declaración, así como el intercambio de opiniones entre los miembros del Grupo de Trabajo, se reflejan en el resumen que figura en las conclusiones pertinentes (S/AC.51/2013/3).	1
En la declaración, el Presidente Abbas también expresó su pleno apoyo a las medidas adoptadas en las últimas semanas por el Gobierno del Líbano para prohibir la portación de armas fuera de los campos de refugiados palestinos, detener las transferencias ilegales de armas y personas y afirmar su monopolio en la el uso de la fuerza y ejercer su control sobre todo su territorio.	1
Aliento a la UNOWA, la UNOCA, la CEDEAO, la CEEAC y la Comisión de la Cuenca del Lago Chad a que sigan fortaleciendo la cooperación para abordar las amenazas transfronterizas a la seguridad.	1
Informó al presidente Lahoud y al general Ghazali sobre la explosión en el momento en que se produjo [declaración de un testigo].	0
Mi Gobierno cree no sólo que son contrarias al derecho internacional sino también que socavan el concepto del estado de derecho, que es un elemento clave en la lucha contra el terrorismo.	0
Los miembros del Consejo coincidieron en que era necesario abordar las causas profundas del conflicto y que era necesaria una respuesta coordinada en la que participaran todos los órganos pertinentes de las Naciones Unidas.	1
Este mecanismo garantizaría que la parte incluida en la lista no controlara los activos corporativos y no pudiera desviar ingresos para apoyar el terrorismo.	0
Un elemento importante es el hecho de que en varias aldeas atacadas e incendiadas tanto por las milicias como por las fuerzas gubernamentales, los atacantes se abstuvieron de exterminar a toda la población que no había huido, sino que mataron selectivamente a grupos de jóvenes.	0
Por lo tanto, instó al Consejo a pasar de un enfoque &quot;impulsado por la demanda&quot; a un esfuerzo &quot;más activo&quot; para despertar el interés de los no miembros con respecto a su trabajo.	1
Los dirigentes acogieron con beneplácito la declaración del Presidente del Consejo de Seguridad de 14 de julio de 2005 y expresaron su apoyo a la iniciativa de mi Representante Especial. Sin embargo, también aprovecharon la ocasión para expresar su preocupación de que el Presidente Yusuf y el Primer Ministro Gedi pudieran recurrir a un enfrentamiento armado con ellos.	1
También ha firmado 51 acuerdos con unidades de inteligencia financiera de Estados extranjeros para intercambiar información sobre transacciones vinculadas a la financiación del terrorismo.	0
483. Los comités rechazaron demasiados casos porque los interrogatorios de las víctimas revelaron que el delito denunciado no equivalía a violación, ya que no se había producido penetración, o porque los denunciantes habían confundido el término árabe para opresión con el término para violaciones y habían presentado por error denuncias de otras formas de abuso o violencia, como palizas.	0
h) Desarrollar el papel global de la Dirección Ejecutiva en las comunicaciones estratégicas sobre la lucha contra el terrorismo, incluso informando a los miembros en general, interactuando con líderes y formadores de opinión globales y contactando a los medios de comunicación y otras partes interesadas relevantes.	1
5. Observa que dichos medios de financiación o apoyo incluyen, entre otros, el uso de ingresos derivados del delito, incluido el cultivo, la producción y el tráfico ilícitos de estupefacientes y sus precursores;	0
Sin embargo, los Estados del Caribe han adoptado el Tratado del Caribe sobre asistencia judicial recíproca en asuntos penales graves (incluidos los delitos relacionados con el terrorismo, la financiación del terrorismo, el blanqueo de dinero y el tráfico de drogas).	0
Durante mi reunión con las autoridades congoleñas al más alto nivel, incluido el Presidente Kabila, les planteé cuestiones relativas al debido proceso en los juicios y al uso de la pena de muerte.	1
24. Las tropas sirias fueron invitadas al Líbano por el presidente libanés Suleiman Franjieh en mayo de 1976, en las primeras etapas de la guerra civil de este último.	0
En el este de la República Democrática del Congo, las amenazas a la seguridad derivadas de los enfrentamientos armados y los violentos disturbios civiles, a menudo exacerbados por la tensión política, siguen siendo motivo de preocupación.	0
&quot;El Consejo de Seguridad exhorta a todas las partes en un conflicto armado a cumplir con sus obligaciones en virtud del derecho internacional humanitario de respetar y proteger al personal médico y abstenerse de atacarlo, siempre que no adopten ninguna medida que afecte negativamente su condición de civiles y sus instalaciones, así como así como del uso de infraestructura médica en los combates.	1
&quot;El Consejo de Seguridad insta a los Estados miembros a mejorar la cooperación bilateral, internacional, regional y subregional para impedir los viajes de combatientes terroristas extranjeros desde o a través de sus territorios, incluso mediante un mayor intercambio de información con el fin de identificar a los combatientes terroristas extranjeros y comprender sus patrones. de los viajes de los combatientes terroristas extranjeros, y compartir prácticas en materia de evaluación de riesgos de los viajeros y controles fronterizos basados en pruebas, señalando la necesidad de abordar los desafíos que plantean las rutas de viaje evasivas de los combatientes terroristas extranjeros.	1
Estos cubren el financiamiento de campañas, las actividades electorales y el orden público, el acceso a los medios de comunicación y el uso indebido de recursos gubernamentales con fines políticos.	0
En total, comprenden: ocho visitas integrales (Camboya, Egipto, Jamahiriya Árabe Libia, República Democrática Popular Lao, Arabia Saudita, Sudáfrica, Uganda y Uzbekistán); dos visitas regionales que abarcaron seis países (Bélgica, Dinamarca, Luxemburgo y los Países Bajos en Europa occidental, y Burkina Faso y Senegal en África occidental); siete visitas específicas (Australia, Madagascar, Nueva Zelandia, Panamá, República de Corea, Singapur y Reino Unido de Gran Bretaña e Irlanda del Norte); y tres visitas de seguimiento (Bangladesh, Kenya y Mali).	1
