en_es_GOOGLE	MatCoop
213. Abdel-Al también tiene conexiones notables con un importante almacén de armas descubierto en el sur de Beirut en julio de 2005. Este almacén de armas fue allanado por las FSI el 26 de julio de 2005 y cinco personas con estrechos vínculos con la antigua milicia Mourabitoun fueron arrestadas.	0
La UNODC organizará un taller nacional sobre cooperación internacional en asuntos penales relacionados con el terrorismo, el crimen organizado transnacional y la corrupción para Namibia en marzo de 2014.	0
Durante su última visita a Damasco, del 10 al 15 de diciembre de 2014, el Equipo de Evaluación de la Declaración continuó entrevistándose con las principales personas del programa sirio de armas químicas, celebró reuniones técnicas con la Autoridad Nacional de la República Árabe Siria y visitó dos sitios.	1
Los supervisores de armas de la Misión de las Naciones Unidas en Nepal (UNMIN) registraron y supervisaron el almacenamiento de armas del ejército maoísta para realizar un seguimiento las 24 horas del día.	1
Expresa su profunda preocupación por el aumento de los conflictos localizados, el aumento de la criminalidad y la violencia y sus efectos sobre los civiles, y en particular por el fuerte aumento de los enfrentamientos entre tribus, y pide a todas las partes que pongan fin urgentemente a esos enfrentamientos y busquen la reconciliación y el diálogo. ..	0
Posteriormente, las fuerzas armadas del gobierno confiscaron las armas de los aldeanos.	0
96. El Equipo de Vigilancia ha examinado la aplicación del embargo de armas con referencia a los métodos utilizados por Al-Qaida y los talibanes al organizar sus ataques.	1
79. Las pruebas disponibles muestran que la gran mayoría de los cadáveres que se encuentran actualmente en las morgues en espera de la autopsia presentan heridas de bala.	0
El impacto negativo de la situación en Libia seguirá aumentando, planteando una amenaza sostenida a la paz y la estabilidad en la región. China expresa su grave preocupación a este respecto.	0
a) Alentar el desarrollo de objetivos mensurables para reducir la violencia armada;	1
19. Reitera la necesidad de seguir mejorando la cooperación actual entre el Comité 1540, el Comité del Consejo de Seguridad establecido en virtud de la resolución 1267 (1999), relativa a Al-Qaida y los talibanes, y el Comité del Consejo de Seguridad establecido en virtud de la resolución 1373 (2001) , en materia de lucha contra el terrorismo, incluso mediante, según proceda, un mejor intercambio de información, la coordinación de las visitas a los Estados, dentro de sus respectivos mandatos, la asistencia técnica y otras cuestiones de importancia para los tres comités; y expresando su intención de brindar orientación a los comités sobre áreas de interés común para coordinar mejor sus esfuerzos;	0
- dado que los terroristas y sus partidarios explotan la inestabilidad y la intolerancia para justificar sus actos criminales, el Consejo de Seguridad está decidido a contrarrestar esto contribuyendo a la resolución pacífica de disputas y trabajando para crear un clima de tolerancia y respeto mutuos;	0
Durante el período electoral se esperan nuevas actividades desestabilizadoras en esta región.	0
67. Para concluir, deseo agradecer a mi Representante Especial, Ameerah Haq, por su liderazgo, y a todo el personal de la UNMIT y del equipo de las Naciones Unidas en el país por sus continuos esfuerzos para apoyar al pueblo de Timor-Leste en la promoción de las causas de paz, estabilidad y desarrollo.	1
Las mejoras requieren la aplicación de leyes (en particular la ley sobre la eliminación de la violencia contra la mujer) que criminalicen y penalicen la violencia y las prácticas nocivas contra las mujeres y las niñas.	0
17. El 7 de enero de 2003, el Tribunal Militar dictó sentencias de muerte contra 30 de las 150 personas inicialmente acusadas de complicidad o participación en el asesinato del difunto Presidente Laurent Desiré Kabila.	0
Un alto funcionario gubernamental que participó en el reclutamiento informó a la Comisión que a los líderes tribales se les pagaba en forma de subvenciones y obsequios en función de sus esfuerzos de reclutamiento y del número de personas que proporcionaban.	0
4. En Côte d&#39;Ivoire, el Grupo mantuvo estrechos contactos con las ramas política, policial y militar de la ONUCI.	1
44. El nivel de ratificación de los instrumentos internacionales no ha cambiado desde 2009 y varía mucho.	1
La Unión Europea condena esa violencia de los maoístas, que ha causado considerables sufrimientos y penurias al pueblo nepalí.	0
Desde entonces, se han producido dos acontecimientos importantes: el traslado, el 31 de octubre de 2009, de los ocho presos condenados hasta la fecha por la Corte a Ruanda, donde cumplirán sus penas, y el traslado, el 16 de noviembre de 2009, de los centros de detención de la Corte a la Gobierno de Sierra Leona.	1
En particular, quisiera recalcar que, como se observa en el informe, los talibanes siguen constituyendo una amenaza real para la reconstrucción y la estabilidad del país, y contener a esta organización es crucial.	0
Número de capacitaciones realizadas; POE creados e implementados; actividades de promoción centradas en estrategias a nivel nacional para abordar la violencia de género. H.1. Seguir desarrollando y aplicando plenamente códigos de conducta y procedimientos disciplinarios para todas las categorías de personal de las Naciones Unidas, personal relacionado y asociados para prevenir y responder a la explotación sexual y mejorar los mecanismos de seguimiento e investigar y abordar eficazmente los casos de presunta mala conducta.	1
(b) contribuir a la protección de los civiles bajo amenaza inminente de violencia física en las zonas de su despliegue, y sin perjuicio de la responsabilidad de [el Estado afectado]...	1
Las cuestiones relativas a crímenes de lesa humanidad se evaluaron sobre la base de las definiciones establecidas en el derecho penal internacional consuetudinario y en el Estatuto de Roma de la Corte Penal Internacional.	1
Algunos Estados han elaborado estrategias nacionales de lucha contra el terrorismo, pero es necesario mejorar el nivel de aplicación y prestar más atención a los aspectos preventivos, en particular abordando la incitación al terrorismo y la amenaza de una radicalización que conduzca al extremismo violento.	1
La presencia de elementos extremistas y sus presuntas actividades también han sido motivo de preocupación.	0
El Comité tratará de garantizar que haya un pleno intercambio de informes nacionales, informes de visitas y otra información pertinente entre los respectivos comités y grupos de expertos, incluso con respecto a visitas a Estados y otros viajes oficiales y asistencia técnica.	0
44. Durante el período que abarca el informe, la situación de seguridad en el noreste de la República Centroafricana siguió viéndose afectada por los conflictos interétnicos, el bandidaje y la delincuencia transfronteriza. Esas siguieron siendo las principales amenazas a la seguridad y la estabilidad en las regiones de Vakaga y Haute-Kotto.	0
El nuevo Gobierno democrático del Pakistán ha heredado desafíos políticos, económicos y de seguridad imponentes.	0
Condenando el continuo flujo ilícito de armas dentro y hacia la República Democrática del Congo y declarando su determinación de seguir supervisando de cerca la aplicación del embargo de armas y otras medidas establecidas en su resolución 1807 (2008),	0
Establecimiento y uso de mecanismos eficaces para investigar y enjuiciar violaciones graves del derecho humanitario y penal, a nivel local y/o internacional (desde el inicio de la operación).	1
16. Parece que la nueva pauta de misiones conjuntas de exploración y excavación en el marco del Subcomité Técnico es un enfoque prometedor para acelerar los avances prácticos sobre el terreno.	1
