en_es_TRANSFORMERS	MatConf
También fueron secuestradas y violadas mujeres en tres campamentos de Janjaweed tras los ataques contra Korma, en Darfur septentrional, en marzo de 2003.	1
Añadió que los principios de las Naciones Unidas en materia de mantenimiento de la paz, a saber, el consentimiento de las partes, la imparcialidad y la no utilización de la fuerza, salvo en defensa propia y en defensa del mandato, tal vez no se apliquen siempre contra los grupos delictivos armados en las misiones contemporáneas, y que su aplicación podría revisarse y adaptarse a las amenazas contemporáneas y al contexto de violencia que enfrentan civiles inocentes y personal de mantenimiento de la paz en las zonas de conflicto.	0
A pesar de nuestra evaluación de que en este momento sigue siendo difícil lograr una cesación completa del fuego, sigo opinando que la comunidad internacional debe dejar clara su posición sobre la necesidad de una cesación inmediata de las hostilidades y un esfuerzo mucho mayor y más creíble de Israel para proteger a los civiles y la infraestructura civil, mientras se desarrollan urgentemente las condiciones para esa cesación.	0
Esto ha socavado los esfuerzos internacionales para facilitar el restablecimiento de la paz en el Afganistán.	1
En las zonas de crisis y en las situaciones posteriores a los conflictos, las soluciones a la circulación excesiva de armas pequeñas deben centrarse -- aparte de las medidas básicas de reducción y control -- en medios de vida alternativos y sostenibles, teniendo en cuenta al mismo tiempo los factores de género y edad.	0
Decide que todos los Estados adopten las medidas necesarias para impedir la venta o el suministro a [el Estado afectado], por sus nacionales o desde su territorio o utilizando buques o aeronaves de su pabellón, de armas y material conexo de todo tipo, incluidas armas y municiones, vehículos y equipo militares, equipo paramilitar y piezas de repuesto para los mencionados artículos, procedan o no de sus territorios.	0
Varios Estados aún no han aplicado procedimientos para identificar y congelar sin demora los activos de terroristas.	1
c) Promover la adopción de controles nacionales más estrictos de las armas y los explosivos.	0
Durante nuestros debates anteriores, Bélgica había compartido la preocupación expresada por el Secretario General sobre el peligro que la violencia en el Iraq representa para una sociedad, unas instituciones y un proceso político que siguen siendo frágiles.	0
El Primer Ministro Seniora llegó a un acuerdo con los miembros de la segunda delegación, integrada por grupos palestinos armados con sede en Damasco, para crear un comité de seguimiento encargado de examinar todas las cuestiones, incluida la cuestión de las armas. El 13 de octubre, el Gabinete del Líbano, tras haber aprobado por unanimidad la posición del Primer Ministro, decidió establecer una comisión de ese tipo, con el fin de resolver mediante el diálogo la cuestión de las armas palestinas dentro de los campamentos.	0
El 11 de noviembre, por 14 votos a favor y 1 abstención, el Consejo aprobó la resolución 2183 (2014), en la que prorrogó el mandato de la fuerza multinacional de estabilización en Bosnia y Herzegovina (EUFOR Althea) por otros 12 meses.	0
Además, el párrafo 3 del artículo 75 dispone que, antes de dictar una orden de reparación, la Corte podrá invitar y tendrá en cuenta las declaraciones del condenado, las víctimas, otras personas interesadas o los Estados interesados o en su nombre.	0
Ese preocupante patrón de actividad es motivo de grave preocupación que amenaza con socavar gravemente la integridad de las operaciones de las Naciones Unidas.	0
268. De las conclusiones de la Comisión se desprende claramente que los rebeldes son responsables de ataques contra civiles, que constituyen crímenes de guerra.	1
La mayoría de las veces, los civiles se ven atrapados en circunstancias de extrema necesidad cuando no se ha establecido una operación de mantenimiento de la paz, situaciones que pueden requerir la atención urgente del Consejo.	1
Al señalar que no habría consecuencias para el asesinato de los yemeníes, el acuerdo de inmunidad ha contribuido a prolongar el derramamiento de sangre.	1
9. Cambio operacional. Los complejos y simultáneos ataques múltiples, como lo ilustran los ataques de Arlit y Agadez en el Níger el 23 de mayo de 2013, demuestran que los afiliados locales de Al-Qaida están tratando de seguir las directrices básicas de Al-Qaida para incidentes "espectaculares".	1
Durante el ataque se utilizaron dos helicópteros de combate y un avión Antonov, posiblemente con fines de reconocimiento.	1
El terrorismo sigue siendo una grave amenaza para la paz y la seguridad en toda África y es un factor impulsor de un número cada vez mayor de situaciones de conflicto.	1
La cooperación y la coordinación en los controles fronterizos entre los Estados contiguos son especialmente importantes para proporcionar una vigilancia y una cobertura eficaces a lo largo de amplias fronteras abiertas y porosas.	0
5. 6 de octubre de 2012 (Yaylada-Hatay): A las 14.30 horas, una granada de mortero cayó dentro de la zona de responsabilidad del puesto fronterizo militar de Belengöz.	1
Para otra delegación, la protección activa de los civiles no debe confundirse con la neutralización de los grupos armados mediante actividades agresivas.	0
Observa que la abrumadora mayoría de los desplazados internos y otros grupos vulnerables en situaciones de conflicto armado son civiles y, como tales, tienen derecho a la protección que se brinda a los civiles en virtud del derecho internacional humanitario vigente.	1
118. El terrorismo es un factor determinante en un número cada vez mayor de situaciones de conflicto, especialmente en la región del Sahel y el Magreb.	0
Proporcionar más espacio a las víctimas del terrorismo para que contribuyan al debate puede ayudar a combatir más eficazmente la incitación.	0
Tras su reunión del 8 de septiembre de 2010, el Grupo de Trabajo aprobó sus conclusiones sobre los niños y los conflictos armados en Colombia (véase S/AC.51/2010/3).	0
Además, la MINUSTAH está evaluando actualmente la necesidad de aeronaves de observación especializadas para realizar operaciones de vigilancia y patrullaje en las zonas fronterizas terrestres y costeras generalmente inaccesibles.	0
Los Estados que han tipificado parcialmente como delito la financiación del terrorismo todavía tienen que velar por que se incluyan todos los elementos del artículo 2 del Convenio sobre la financiación del terrorismo.	1
Gran parte de los esfuerzos intensificados para que los contingentes de la MINUSMA pudieran hacer frente con capacidad a la amenaza de las minas y los artefactos explosivos improvisados se financiaron con cargo al Fondo Fiduciario de la AFISMA.	0
:: La prohibición de la violencia contra la vida y la persona, en particular el asesinato, la mutilación, los tratos crueles y la tortura; las desapariciones forzadas; los ultrajes a la dignidad personal; y la violación, la esclavitud sexual, la prostitución forzada, el embarazo forzado, la esterilización forzada y cualquier otra forma de violencia sexual.	0
Muchos hombres fueron arrestados y llevados a la comisaría.	1
Reiterando su grave preocupación por la continuación de las hostilidades por milicias y grupos armados extranjeros en la parte oriental de la República Democrática del Congo y por la amenaza que representan para la celebración de elecciones en la República Democrática del Congo,	0
Esta discriminación tradicional en el sistema songbun se complicó recientemente por el aumento de la comercialización en la República Popular Democrática de Corea y por la influencia del dinero, incluida la moneda extranjera, en la capacidad de las personas para tener un mayor acceso a sus derechos económicos, sociales y culturales.	1
En términos generales, la política de atacar, matar y desplazar por la fuerza a miembros de algunas tribus no revela una intención específica de aniquilar, total o parcialmente, a un grupo distinguido por motivos raciales, étnicos, nacionales o religiosos.	0
El Centro de Coordinación de Actividades relativas a las Minas, recientemente establecido, está trabajando para mejorar la información sobre la contaminación y la respuesta frente a las minas, elevar el nivel de seguridad del personal de las Naciones Unidas que trabaja sobre el terreno y prestar apoyo técnico y material a los programas de actividades relativas a las minas en el Sáhara Occidental.	0
El Consejo de Seguridad invita a todos los Estados, a la Organización Marítima Internacional, a la Organización Internacional del Trabajo y a otras organizaciones y organismos internacionales pertinentes a que adopten o recomienden, según proceda, medidas para prevenir los secuestros, medidas para proteger el interés y el bienestar de los marinos que son víctimas de piratas, tanto durante su cautiverio mediante la prestación de asistencia médica y humanitaria de otra índole, como después de su puesta en libertad, incluida su atención posterior al incidente y su reintegración en la sociedad, y a este respecto toma nota de las propuestas de un programa de apoyo a los rehenes elaboradas por las Naciones Unidas - UNPOS y la UNODC.	0
