en_es_DEEP	MatCoop
20. Decide que, al considerar las solicitudes de exclusión de la lista, el Comité estará asistido por una Oficina del Ombudsman, que se establecerá por un período inicial de 18 meses a partir de la fecha de aprobación de la presente resolución, y solicita al Secretario General, en estrecha colaboración en consulta con el Comité, nombrar a una persona eminente de gran carácter moral, imparcialidad e integridad con altas calificaciones y experiencia en ámbitos pertinentes, como el derecho, los derechos humanos, la lucha contra el terrorismo y las sanciones, para que actúe como Ombudsman, con el mandato descrito en el anexo II de esta resolución, y decide además que el Ombudsman desempeñará estas tareas de manera independiente e imparcial y no solicitará ni recibirá instrucciones de ningún gobierno;	1
La resolución establece obligaciones jurídicamente vinculantes para todos los Estados de adoptar y aplicar medidas apropiadas y eficaces contra la proliferación de armas nucleares, químicas y biológicas y sus sistemas vectores.	0
La política sanitaria provisional de la UNMIK se modificó para tener en cuenta las recomendaciones de un grupo de trabajo compuesto por profesionales de la salud locales e internacionales.	1
El Consejo también pidió a Croacia y a la República Federativa de Yugoslavia que cooperaran plenamente con la Misión y garantizaran la seguridad y la libertad de circulación plena y sin restricciones de los observadores.	1
16. A pesar de la derrota militar del M23, los grupos armados congoleños y extranjeros, incluidas las Fuerzas Democráticas Aliadas (ADF), las Fuerzas Democráticas para la Liberación de Ruanda (FDLR) y los numerosos grupos Mayi-Mayi, siguen representando una amenaza para la población civil. y la estabilidad y el desarrollo generales de la zona oriental de la República Democrática del Congo y la región de los Grandes Lagos.	0
De los cuatro Estados visitados, dos aún no han aprobado los proyectos de ley antiterrorista que se vienen preparando desde hace algunos años.	1
19. Al final del período que abarca el informe, tres personas figuraban en la lista de sanciones del Comité del Consejo de Seguridad establecido en virtud de la resolución 2140 (2014), habiendo sido designadas el 7 de noviembre.	0
Sin embargo, nos preocupan los acontecimientos recientes, que han sido testigos de un aumento de las tensiones entre los miembros de las comunidades locales y las fuerzas de la ISAF.	0
100. Se creó un programa para votantes con necesidades especiales a fin de permitir que categorías especiales de votantes, entre ellos los confinados en sus hogares por temor, los hospitalizados, los discapacitados mentales, los ancianos y los reclusos, se inscribieran y votaran simultáneamente.	1
En vísperas de la manifestación, el comandante general de la PNTL, Martins, emitió una orden escrita sobre el despliegue de la PNTL y el uso de la fuerza. Entre ellas se incluía el uso de la policía del distrito de Dili para patrullas a pie, la unidad de escolta para proteger a las personalidades importantes del estado y la unidad de reserva de la policía para patrullas en "zonas críticas".	1
El componente militar de la ONUCI seguirá aplicando su nuevo concepto de operaciones, trabajará con la fuerza Licorne para ayudar a las partes a aplicar las propuestas del Facilitador para la reintegración del personal de las Forces nouvelles en la policía nacional y el ejército y preparará planes de contingencia para posibles intervenciones de estabilización. para prevenir actos de violencia destinados a perturbar el proceso de paz.	0
Exhorta a todas las partes interesadas a garantizar que todos los procesos de paz, los acuerdos de paz y los planes de recuperación y reconstrucción posconflicto... incluyan medidas específicas para la protección de los civiles, incluido el restablecimiento del Estado de derecho.	0
Después de un largo enfrentamiento con la multitud, el subcomandante Babo desarmó a seis oficiales de la UIR del este y les quitó los chalecos antibalas. Fueron escoltados hasta los vehículos que los esperaban.	0
110. Algunos observadores siguen sin estar convencidos de la importancia de la amenaza y otros critican la priorización de las amenazas químicas, biológicas, radiológicas y nucleares frente a otros aspectos del terrorismo o tipos de amenazas.	0
El Grupo presenta a continuación tres estudios de caso: sobre el poder aéreo; vehículos de uso militar; y mercenarios y mecánicos, para que el Comité examine y llegue a una decisión oportuna sobre si violan el embargo.	0
Todos los Estados que presentaron informes creen que tienen protección efectiva contra personas o entidades incluidas en la lista que adquieran armas, pero sólo 38 Estados Miembros han dicho que han realizado cambios en las leyes y reglamentos existentes para incorporar las medidas de embargo de armas; 106 Estados no hicieron referencia a la Lista Consolidada al describir sus procesos regulatorios.	1
Varios factores actúan en su contra, pero si tienen éxito, la amenaza terrorista aumentará aún más.	0
Los órganos antiterroristas a los que el Consejo encomendó la aplicación de la resolución 1373 (2001) han tratado sistemáticamente, en el decenio siguiente, los posibles vínculos entre el terrorismo y la delincuencia organizada como si estuvieran dentro de su competencia.	1
Dado que para la mayoría de los fines las Naciones Unidas necesitan transmitir un mensaje común sobre la lucha contra el terrorismo, es apropiado que el Grupo de Trabajo tome la iniciativa a este respecto, aunque la Dirección Ejecutiva también necesitará mantener su perfil público independiente y garantizar la transparencia como a sus propios procedimientos, según corresponda.	0
En las consultas privadas que siguieron, los miembros del Consejo expresaron su apoyo a la UNSMIL y tomaron nota de los esfuerzos de estabilización del Gobierno Provisional.	0
La entidad cotizada Fundación Al-Haramain (Estados Unidos de América) (QE.A.117.04) ha iniciado una nueva acción contra el Gobierno en el tribunal de distrito federal de Oregón, además de una acción anterior aún pendiente en los Estados Unidos. Al-Haramain sostiene que la decisión de los Estados Unidos de imponer sanciones en su contra fue arbitraria y no estaba respaldada por pruebas sustanciales, y también violó su derecho al debido proceso (al no explicar los fundamentos fácticos de la acción del Gobierno y basarse en pruebas clasificadas no proporcionadas a la organización), su derecho contra registros e incautaciones irrazonables (basados ​​en la congelación de sus activos) y sus derechos a la libertad de expresión, asociación y libre ejercicio de la religión. Al-Haramain también sostiene que la negativa del Gobierno a permitirle utilizar activos bloqueados para pagar a sus abogados violó sus derechos al debido proceso.	0
En una encuesta realizada en el campo de Mornei, en Darfur occidental, los equipos médicos trataron a unas 20 víctimas de violencia sexual entre abril y junio de 2004.	1
El Consejo decidió además revisar en tres y seis meses si las condiciones sobre el terreno podrían permitir una reducción del número de fuerzas militares de paz a 6.000.	1
Los funcionarios también señalaron que siguen estando disponibles armas pequeñas y ligeras, remanentes de conflictos anteriores en la región.	0
Pero no creemos que la soberanía exija que el Consejo guarde silencio cuando los gobiernos masacran a su propio pueblo, amenazando la paz y la seguridad regionales en el proceso.	0
64. A pesar de las recientes mejoras en la situación de seguridad y del éxito de las operaciones de seguridad conjuntas en gran escala, es necesario hacer más para mantener la presión sobre los grupos armados ilegales.	1
195. Reconociendo la importancia de la subregión como zona de "tránsito", la mayoría de los Estados han promulgado leyes sobre asilo, movimiento de viajeros y prevención y represión del movimiento transfronterizo de terroristas.	1
Se han hecho algunas amenazas contra el personal del programa.	0
La ventaja que aporta el Equipo es la capacidad de trabajar en colaboración con gobiernos de todo el mundo, así como de comunicarse con especialistas externos, a fin de elaborar una evaluación integrada de la amenaza que plantean AlQaida y sus asociados y promover una respuesta específica y eficaz. y un régimen de sanciones justo.	1
