en_es_DEEPL	MatConf
"El 30 de octubre de 2006, el Consejo de Seguridad escuchó al Sr. Elie Doté, Primer Ministro de la República Centroafricana, así como al General Lamine Cissé, Representante Especial del Secretario General.	0
Sin embargo, como se informó al Consejo en una sesión informativa celebrada el 31 de enero, los informes sobre bombardeos continúan hasta la fecha y el caso más reciente está siendo investigado por los observadores de la Unión Africana.	1
Al parecer, el ejército nacional vigila ahora el bosque.	1
Si el Gobierno no los aborda, podrían suponer graves amenazas para la seguridad y la estabilidad de Timor Oriental.	0
Cursos de formación sobre el tema de la explotación y el abuso sexuales; desarrollo de políticas y procedimientos sobre aspectos organizativos de la asistencia a las víctimas.	0
23. África Oriental ha sido víctima del terrorismo en el pasado, y existe un alto nivel de amenaza terrorista, debido a la continua inestabilidad política.	1
Sin embargo, la Comisión no encontró pruebas de que fueran lo suficientemente generalizadas o sistemáticas como para constituir un crimen contra la humanidad.	0
44. Está igualmente claro que muchos de los asesinatos de esos dos días no se produjeron en la calle, sino en las viviendas de posibles manifestantes o incluso de civiles inocentes que eran objetivo de las fuerzas de seguridad simplemente por su nombre, origen o grupo comunitario.	1
También condeno el temerario desprecio de Hezbolá por los deseos del Gobierno electo del Líbano y por los intereses del pueblo libanés y de la región en general.	0
30. La iniciativa de policía de proximidad de la UNMIK ha reforzado los lazos con la comunidad local.	0
36. Alienta a todos los Estados miembros, en particular a los Estados proponentes y a los Estados de residencia o nacionalidad, a que presenten al Comité información adicional de identificación y de otro tipo, junto con documentación justificativa, sobre las personas, grupos, empresas y entidades incluidos en la Lista, incluida información actualizada sobre la situación operativa de las entidades, grupos y empresas incluidos en la Lista, el traslado, encarcelamiento o fallecimiento de las personas incluidas en la Lista y otros hechos significativos, a medida que se disponga de dicha información;	0
:: El Comité concederá gran importancia a la coordinación con expertos de otros órganos subsidiarios del Consejo de Seguridad relacionados con la lucha contra el terrorismo en la preparación de las visitas y en la racionalización de los informes.	0
Los que regresaron han dado testimonios creíbles de la presencia de muchos de los desaparecidos en lugares de detención no oficiales y secretos mantenidos por el aparato de seguridad en distintos lugares de la región de Darfur.	1
33. De conformidad con el Decreto Presidencial Nº 2004-236 por el que se movilizaban las fuerzas armadas nacionales y las instrucciones recibidas durante la reunión del 24 de marzo entre el Presidente, el Primer Ministro, los Ministros de Defensa y de Seguridad Interior, así como los jefes correspondientes de la policía nacional, la gendarmería y las FANCI, las fuerzas de seguridad se situaron en muchas zonas de la periferia de la ciudad, en particular en los lugares donde estaba previsto que tuvieran lugar concentraciones de protesta y manifestaciones.	1
En otros lugares se han producido muertes en circunstancias violentas y las autoridades no han podido o no han querido expedir un documento oficial que certifique el fallecimiento.	1
Sin embargo, no intervenir activamente para restablecer la estabilidad en ese país ya está amenazando la eficacia de la comunidad internacional, además de costar ingentes cantidades de recursos.	0
La víctima declaró que conocía a 19 de las mujeres violadas, pero que había muchas más. Cree que fueron unas 50 en total.	1
Al menos 70 miembros clave del Congreso Popular están actualmente detenidos sin cargos ni juicio, y varios han huido de Sudán para exiliarse.	1
15. En general, con su atención centrada en Belgrado, los grupos políticos serbokosovares no han articulado una política clara sobre una serie de cuestiones críticas, incluida la futura participación de los serbokosovares en las JIAS.	0
Como se indica en otras partes del presente informe, muy pocas víctimas han presentado denuncias oficiales por delitos cometidos contra ellas o sus familias debido a la falta de confianza en el sistema de justicia.	1
En este contexto, observo también que el Presidente Abbas se ha referido a la petición de la Autoridad Palestina de establecer una misión diplomática palestina en Beirut, lo que contribuiría a la formalización de las relaciones entre los pueblos libanés y palestino.	0
Se produjo una refriega que obligó a llamar a la policía y a lanzar gases lacrimógenos.	1
7. Toma nota con preocupación de los informes de seguimiento de los medios de comunicación de la ONUCI y de los medios de comunicación a los que se hace referencia en ellos por incitar a la violencia y a la reanudación del conflicto interno, y subraya que sigue dispuesta a imponer sanciones a quienes obstruyan el proceso electoral, concretamente la actuación de la Comisión Electoral Independiente y de todos los demás operadores implicados, así como la proclamación y certificación de los resultados de las elecciones presidenciales y parlamentarias;	0
Entre los problemas que se han detectado figuran: la falta de una política de sanciones clara y bien definida, la formación insuficiente del personal, el establecimiento de una cultura eficaz de cumplimiento de las sanciones en toda la institución y la eficacia general de las tecnologías de detección.	1
2. Exhorta al gobierno sirio a que cumpla visiblemente sus compromisos en su totalidad, tal y como acordó hacer en el Entendimiento Preliminar y como se estipula en la resolución 2042 (2012), para (a) cesar los movimientos de tropas hacia los centros de población, (b) cesar todo uso de armamento pesado en dichos centros, (c) la retirada completa de las concentraciones militares en los centros de población y sus alrededores, así como retirar sus tropas y armamento pesado de los centros de población a sus cuarteles o lugares de despliegue temporal para facilitar un cese sostenido de la violencia;	0
No todos los Estados han establecido el principio aut dedere aut judicare en el derecho interno de conformidad con las disposiciones de los instrumentos internacionales de lucha contra el terrorismo.	0
El Embajador señaló que el Consejo también tiene un importante papel que desempeñar en la promoción de la rendición de cuentas por dichos crímenes y otras violaciones del derecho internacional humanitario y de los derechos humanos.	1
Las disposiciones de amnistía excluyen la impunidad de la violencia de género.	1
Por ejemplo, la dificultad de vigilar las fronteras en la región sahelo-sahariana ha permitido a AQMI* y a sus asociados circular libremente, recaudar fondos del contrabando, adquirir armas y explosivos y entrenar a nuevos reclutas con relativa seguridad.	1
También han estallado graves enfrentamientos entre facciones armadas en el campo de refugiados palestinos de Ain el-Hilweh, y una escuela del Organismo de Obras Públicas y Socorro de las Naciones Unidas para los Refugiados de Palestina en el Cercano Oriente ha sido alcanzada, causando daños materiales.	1
Desde que se compraron a principios de enero de 2005 hasta el momento de la explosión, las líneas sólo tenían llamadas entre sí.	1
El coronel Reis y su ayudante hablaron con el general de brigada Ruak, que se disculpó por los disparos.	1
18. El comunicado conjunto comprometía al Gobierno a aplicar una moratoria a las restricciones de acceso para todo el trabajo humanitario en Darfur y a eliminar diversos obstáculos a la labor humanitaria.	0
o El 2 de noviembre de 2014, aviones de combate del régimen sirio atacaron Um Twyena, matando a 5 personas.	1
1. Las filiales de Al Qaeda ganaron terreno en el norte de Mali en 2012, lo que desencadenó una crisis política y la intervención internacional.	1
Desde enero, la MONUSCO ha documentado más de 100 incidentes contra miembros y simpatizantes de la oposición política, periodistas y defensores de los derechos humanos.	1
278. La Comisión también observa que, en varias ocasiones, los Janjaweed han atacado y matado específicamente a niños, como en Kailek y Surra, mencionados anteriormente. La Comisión recibió muchos informes de asesinatos aleatorios y/o selectivos de niños, a veces en circunstancias horribles, como quemándolos o mutilándolos.	1
La destrucción se centró en las zonas habitadas por tribus africanas, en particular los Fur, Zaghawa y Masalit.	1
Esto es inaceptable y contradice incluso la prohibición de las minas terrestres declarada públicamente por las fuerzas antigubernamentales.	0
Aunque se denuncien los incidentes a la policía o a otros funcionarios públicos, apenas se toman medidas para detener a los autores.	1
16. Durante el período que abarca el informe, en algunas ocasiones, la FPNUL se enfrentó de nuevo a restricciones a su libertad de circulación en su zona de operaciones, que en algunos casos han puesto en peligro la seguridad del personal de mantenimiento de la paz de las Naciones Unidas.	1
Varios detenidos bajo custodia de las autoridades marroquíes iniciaron una huelga de hambre desde principios de agosto hasta el 29 de septiembre.	1
Los incidentes con municiones de racimo lanzadas por la OTAN disminuyeron drásticamente como consecuencia de un cambio de estrategia que incrementó enormemente la velocidad con la que se limpiaban las unidades de bombas de racimo de fácil acceso.	1
208. El Comité facilitó a la Comisión las cifras de bajas sufridas y de armas robadas entre enero de 2003 y noviembre de 2004. En relación con el ejército, se afirmaba que 937 habían muerto, 2.264 habían resultado heridos y 629 habían desaparecido, y que se habían robado 934 armas. En cuanto a la policía, se afirmaba que 685 personas habían muerto, 500 habían resultado heridas, 62 habían desaparecido y 1.247 armas habían sido robadas. En cuanto al aparato de seguridad e inteligencia, 64 personas murieron, 1 resultó herida, 26 desaparecieron y 91 armas fueron saqueadas.	1
15. Desde su creación en junio de 2005, el Tribunal Penal Especial sobre los Sucesos de Darfur ha pronunciado veredictos en cinco casos.	0
En total, el equipo recopiló información sobre ataques en 51 ciudades o pueblos y 11 casos de violaciones mediante entrevistas con 116 testigos presenciales y 12 testigos circunstanciales.	1
67. Renuevo mi llamamiento a la liberación inmediata e incondicional de todos los marinos inocentes retenidos como rehenes en Somalia para que puedan reunirse con sus familias.	0
12. Recuerda la decisión que adoptó en su resolución 2161 (2014) de que todos los Estados velen por que sus nacionales o las personas que se encuentren en su territorio no pongan fondos, activos financieros o recursos económicos, directa o indirectamente, a disposición del EIIL, el FNA o cualesquiera otras personas, grupos, empresas y entidades asociados con Al-Qaida, y reafirma la decisión que adoptó en su resolución 1373 (2001) de que todos los Estados prohíban que sus nacionales o cualesquiera personas y entidades que se encuentren en su territorio pongan fondos, activos financieros o recursos económicos o servicios financieros o servicios conexos de otra índole, directa o indirectamente, en beneficio de personas que cometan o intenten cometer actos de terrorismo o faciliten su comisión o participen en ella, o en beneficio de entidades que sean de propiedad o estén bajo el control directo o indirecto de esas personas y de personas y entidades que actúen en nombre de esas personas o bajo sus órdenes;	0
En agosto de 2005, el Grupo, acompañado por personal de la ONUCI, visitó el Puerto Autónomo de Abiyán, Grand Lahou, Fresco, Sassandra, Monogaga, Grand Bereby, el Puerto Autónomo de San Pedro y Tabou. En todos estos lugares, el Grupo examinó los puertos y embarcaderos, y discutió la aplicación del embargo con las autoridades y empresas competentes y con la ONUCI.	0
El programa recoge información a escala nacional sobre todas las personas que han sido detenidas o sospechosas de estar implicadas en fraudes bancarios o con tarjetas de crédito de bajo nivel, o en delitos relacionados con documentos de viaje.	0
Razón de más para intensificar los esfuerzos encaminados a una prohibición de viajar bien dirigida y debidamente aplicada a las personas incluidas en la lista, en particular a las estrechamente vinculadas a esta creación de redes y facilitación.	1
283. Sobre la base de sus investigaciones y del patrón de ataques aéreos que ha establecido, la Comisión opina que los militares son responsables de un gran número de ataques aéreos indiscriminados que causaron la muerte de numerosos civiles.	1
Los testigos presenciales no tenían claro quién les había disparado realmente: las fuerzas paralelas, la policía o la gendarmería.	1
:: consciente de que las actividades de estos grupos armados son perjudiciales para la paz y la seguridad regionales y ponen en peligro el proceso electoral en la República Democrática del Congo	1
(g) El Jefe de las Fuerzas de Defensa no puede ser considerado penalmente responsable de los disparos de soldados de las F-FDTL contra oficiales de la PNTL después de que se estableciera el alto el fuego el 25 de mayo;	1
25. La marcha prevista para el 25 de marzo fue ampliamente publicitada y percibida por algunos como un serio desafío al Presidente y a las instituciones legítimas del Estado.	1
Un alto funcionario del gobierno implicado en el reclutamiento informó a la Comisión de que a los líderes tribales se les pagaba en forma de subvenciones y regalos en función de sus esfuerzos de reclutamiento y del número de personas que proporcionaban.	1
El ataque que el régimen etíope ha lanzado hoy constituye una respuesta malintencionada a las súplicas de Eritrea.	1
En dos de ellos no pudieron establecerse los motivos, mientras que el tercero se consideró de naturaleza delictiva.	1
Algunos funcionarios del gobierno, así como miembros de las milicias, también han sido señalados como posibles responsables de empresas criminales conjuntas para cometer crímenes internacionales.	1
Demands that all parties immediately cease all forms of violence and human rights abuses against the civilian population in [the affected country], in particular gender-based violence, including rape and other forms of sexual violence ...	1
Los Estados miembros deben seguir considerando activamente la posibilidad de incluir en sus listas a las personas clave que desempeñan un papel decisivo a la hora de impartir formación o permitir el reclutamiento de afiliados a Al Qaeda.	0
El Acuerdo de Argel insta a las dos partes, en el apartado 1 del artículo 1, a "abstenerse del uso o de la amenaza del uso de la fuerza".	0
12. De conformidad con las orientaciones políticas del Comité en materia de derechos humanos, la Dirección Ejecutiva seguirá teniendo en cuenta en su trabajo los aspectos de derechos humanos de las resoluciones 1373 (2001) y 1624 (2005) del Consejo de Seguridad.	0
Esto es importante para reforzar la capacidad de la Misión de ofrecer una verdadera protección a la población civil congoleña, víctima de una catástrofe humanitaria evidente, como subrayó el Sr. Doss, y de violaciones masivas de los derechos humanos, en particular actos de violencia dirigidos contra mujeres y niños.	0
Más recientemente, hay indicios de que la caza furtiva transfronteriza de animales salvajes puede ser un factor en la dinámica de los conflictos centroafricanos, y existen pruebas de que el conflicto de Mali fue en parte el resultado del tráfico transfronterizo de armas derivado del conflicto de Libia.	1
"El Consejo de Seguridad subraya la necesidad de llevar ante la justicia a los autores, organizadores, financiadores y patrocinadores de este censurable acto de terrorismo, e insta a todos los Estados a que, de conformidad con las obligaciones que les incumben en virtud del derecho internacional y de la resolución 1373 (2001) y en consonancia con la resolución 1624 (2005), cooperen activamente con las autoridades argelinas a este respecto".	0
Subrayando el papel central de las Naciones Unidas en la lucha mundial contra el terrorismo y acogiendo con satisfacción la adopción por la Asamblea General de la Estrategia global de las Naciones Unidas contra el terrorismo (A/60/288), de 8 de septiembre de 2006, y la creación del Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo (CTITF) para garantizar la coordinación y la coherencia generales de los esfuerzos del sistema de las Naciones Unidas en la lucha contra el terrorismo,	0
11. El Gobierno o las instituciones del Estado han emprendido o tienen previsto emprender otras investigaciones. Entre ellas figuran una investigación de una comisión parlamentaria, una investigación del Ministerio de Derechos Humanos y una investigación del Ministerio de Justicia a través de una comisión nacional que debería crearse en breve.	0
La discriminación de género también se manifiesta en el hecho de que las mujeres son el blanco para pagar sobornos o multas.	1
Los Estados que han tipificado parcialmente como delito la financiación del terrorismo aún tienen que asegurarse de que se incluyen todos los elementos del artículo 2 del Convenio sobre la financiación del terrorismo.	1
50. En un incidente, en Yopougon, a las 6.15 horas, cuando los manifestantes intentaban reunirse en la calle, un jeep con hombres uniformados que hablaban inglés, sin insignias, amenazó con matarlos.	1
El Representante Especial presentó un esbozo de los combates que habían estallado en Bentiu, Estado de Unidad, el 26 de octubre.	1
Imponer medidas selectivas y graduadas en respuesta a la difusión por los medios de comunicación de mensajes que inciten al genocidio, crímenes contra la humanidad, crímenes de guerra u otras violaciones graves de la legislación sobre derechos humanos.	1
A 13 de octubre de 2014, 37 marinos seguían secuestrados por piratas somalíes.	1
En la resolución 2122 (2013), el Consejo expresa su preocupación por la vulnerabilidad exacerbada de las mujeres en situaciones de conflicto armado y postconflicto, en particular en relación con el desplazamiento forzado, como consecuencia de la desigualdad de derechos de ciudadanía, la aplicación sesgada por género de las leyes de asilo y los obstáculos para registrar y acceder a documentos de identidad que se producen en muchas situaciones.	0
Como ya se ha señalado, a estos grupos se les permitió marchar en diciembre de 2003, durante una prohibición anterior de las manifestaciones.	1
Ciento cuarenta y seis Estados, incluidos los que no han presentado informes, han declarado que distribuyen la Lista (y cualquier cambio) a los bancos y, hasta cierto punto, a otras instituciones financieras, así como a los puertos de entrada y otras autoridades pertinentes, pero las visitas revelan que en muchos Estados la circulación de las actualizaciones es lenta, especialmente a los puestos fronterizos.	0
La República Popular Democrática de Corea utiliza además la propaganda para incitar al odio nacionalista contra los enemigos oficiales del Estado, incluidos Japón, Estados Unidos de América y la República de Corea, y sus nacionales.	1
