id	ar	en	es	Relevant
2007/s/2007/689/94:2	وبلغت عائدات الحكومة من هذه الشحنات 448 55 دولارا.	The Government's royalties on these shipments was $55,448.	Las regalías del Gobierno correspondientes a esos envíos ascendieron a 55.448 dólares.	0
2011/s/ac_44/2007/28/33:1	(2) أرسل مواد سامة أو أي شيء سام من مكان إلى آخر بالبريد أو بأية وسيلة ممكنة أخرى؛	(2) He/she sends toxic substances or any toxic object from one place to another by post or any other possible means;	2) Envía sustancias tóxicas o cualquier otro objeto tóxico de un lugar a otro por correo o por cualquier otro medio; o	0
1998/s/1998/825/101:1	وحرر في برايا، في ٢٥ آب/أغسطس ١٩٩٨.	DONE at Praia this 25th day of August 1998.	HECHO en Praia el 25 de agosto de 1998.	0
2002/s/ac_26/2002/33/274:1	`2` المواد التي تعذر تسليمها	(ii) materials which could not be delivered	ii) materiales que no fue posible entregar	0
2004/s/2004/84/195:1	- مستشار أول بالسفارة الجزائرية	First Counsellor at the Algerian Embassy	Primer Consejero en la Embajada de Argelia	0
2005/s/2005/752/26:3	وتمت العمليات بفضل تمويل من الاتحاد الأوروبي وألمانيا وكندا والمملكة المتحدة وهولندا والولايات المتحدة الأمريكية.	The operations were made possible by funding from Canada, the European Union, Germany, the Netherlands, the United Kingdom and the United States of America.	Estas operaciones fueron posibles gracias a la financiación del Canadá, la Unión Europea, Alemania, los Países Bajos, el Reino Unido y los Estados Unidos de América.	0
2005/s/2005/807/24:1	خطابات الاعتماد التي تنتهي صلاحيتها في عام 2005	Letters of credit expiring in 2005	Cartas de crédito que expiran en 2005	0
2002/s/2002/1342/13:6	وقام فور وصوله للموقع بالأنشطة الآتية:	The team entered the site at 8.52 a.m., whereupon it did the following:	El equipo entró en el emplazamiento a las 8.52 horas y realizó las siguientes actividades:	0
2004/s/2004/20/add_5/6:1	الحالة فـي كوت ديفوار (انظر S/2002/30/Add.50؛ و S/2003/40/Add.5، 17، 19، 29، 31، 45، 47 وانظر أيضا S/2003/40/Add.11 و 44).	The situation in Côte d'Ivoire (see S/2002/30/Add.50; and S/2003/40/Add.5, 17, 19, 29, 31, 45, 47 and 48; see also S/2003/40/Add.11 and 44)	La situación en Côte d'Ivoire (véanse S/2002/30/Add.50; y S/2003/40/Add.5, 17, 19, 29, 31, 45, 47 y 48; véanse también S/2003/40/Add.11 y 44)	0
2014/s/2014/72/18:1	السفيرة سامانتا باور (الولايات المتحدة الأمريكية)	Ambassador Samantha Power (United States of America)	Embajadora Samantha Power (Estados Unidos de América)	0
2000/s/2000/1196/65:2	وانصب التشديد الأولي من جانب شعبة سيادة القانون على إنشاء مؤسسة أمين المظالم وبناء السلطة القضائية.	The initial emphasis of the Rule of Law Division was to set up the ombudsperson institution and build up the judiciary.	La División para el Establecimiento del Estado de Derecho se centró inicialmente en la creación de la institución del Ombudsman y en el fortalecimiento del sistema judicial.	0
1999/s/1999/186/25:1	بيد أنه ليس بوسعنا أن نكون راضين عن أنفسنا.	However, we cannot afford to be complacent.	Sin embargo, no debemos ceder a la complacencia.	0
2002/s/2001/1306/43:1	النتائج: 60 مشاركا من 18 بلدا وإقليما (1995-2001)	RESULTS: 60 participants from 18 countries and regions (1995-2001)	Resultados: 60 participantes de 18 países y regiones (de 1995 a 2001)	0
2002/s/ac_26/2002/22/884:1	الفقرات 27-31، 112-120، 127-132؛ 132	Paras. 27-31, 112-120, 127-132; 132	Párrs. 27-31, 112-120, 127-132; 132	0
2008/s/2008/10/add_13/21:1	16 - الحالة في الأراضي العربية المحتلة(1) (4 أيار/مايو 1976؛ 13 تموز/يوليه 1998).	16. The situation in the occupied Arab territories1 (4 May 1976; 13 July 1998).	16. La situación en los territorios árabes ocupados1 (4 de mayo de 1976; 13 de julio de 1998).	0
2006/s/2007/40/75:3	ومن السهل نسبيا مراقبة هذه التجارة لأنه، وحتى وقت قريب جدا، لم يكن الوصول إلى واليكالي ممكنا إلا بواسطة الجو.	This trade is relatively easy to monitor as access to Walikale until very recently has been exclusively by air.	Este comercio es relativamente fácil de supervisar, ya que hasta una fecha muy reciente el acceso a Walikale se hacía exclusivamente por vía aérea.	0
2008/s/2008/296/1839:1	:: إن الاجتماع سيتعرض للمسائل الجوهريةcore issues.	The conference will address core issues;	En la conferencia se abordarán las cuestiones principales.	0
2007/s/2007/168/add_1/588:2	ويتألف كل فريق متخصص من قاضيين دوليين وقاض واحد من كوسوفو.	Each specialized panel shall be composed of two (2) international judges and one Kosovan judge.	Cada grupo especial estará integrado por dos jueces internacionales y un juez de Kosovo.	0
1998/s/1998/827/42:4	وهكذا تعززت فكرة ما برحت تداعب الفكر منذ زمن طويل وهي فكرة إنشاء دولة هيما.	This lent weight to the long-cherished idea of creating a Hima State.	De esa manera cobró fuerza la idea acariciada desde hacía tiempo de crear un Estado hima.	0
2002/s/2002/1101/13:6	ويعتبر ذلك دليلا آخر على تطبيع الحالة على جزيرة بريفلاكا.	This is a further sign of the normalization of the situation on the Prevlaka peninsula.	Éste es un indicio más de que se está normalizando la situación en la península de Prevlaka.	0
2010/s/2010/568/149:1	وتنفي نتائج تجربة محاكاة الانفجار ما حدث في وقت غرق السفينة.	The results of the simulation negated what happened at the time of the sinking of the vessel.	Los resultados de la simulación negaron lo que había ocurrido en el momento del hundimiento de la nave.	0
2007/s/agenda/5635/5:1	تنفيذ القرارين 1540 (2004) و 1673 (2006)	Implementation of resolutions 1540 (2004) and 1673 (2006)	Aplicación de las resoluciones 1540 (2004) y 1673 (2006)	0
2002/s/2002/736/add_1/8:1	جمهورية إيران الإسلامية 1 تموز/يوليه 2002 S/AC.37/2002/69	2. Iran (Islamic Republic of) 1 July 2002 S/AC.37/2002/69	Irán (República Islámica del) 1° de julio de 2002 S/AC.37/2002/69	0
2006/s/2006/302/18:1	(ب) تحقيق فترة انتقالية سريعة إلى إعادة الإعمار وإعادة التأهيل.	(b) Achieve an expeditious transition to reconstruction and rehabilitation.	b) Lograr una transición expedita a la reconstrucción y la rehabilitación.	0
2006/s/2006/284/313:1	1 - قانون 13 حزيران/يونيه 2003 بشأن الأجانب (مجلة القوانين لعام 2003، العدد 128، البند 1175).	1. Act of 13 June 2003 on Aliens (Journal of Laws of 2003, No. 128, item 1175)	1. Ley de Extranjería de 13 de junio de 2003 (Boletín de Leyes de 2003, No. 128, apartado 1175)	0
2012/s/2012/631/14:1	السيد دينيش ماهتاني، المملكة المتحدة لبريطانيا العظمى وأيرلندا الشمالية (خبير الشؤون المالية)	Mr. Dinesh Mahtani, United Kingdom of Great Britain and Northern Ireland (finance expert)	Sr. Dinesh Mahtani (Reino Unido de Gran Bretaña e Irlanda del Norte) (experto en finanzas)	0
2013/s/2013/10/add_31/86:1	77 - الحالة في ميانمار (15 أيلول/سبتمبر 2006؛ 13 تموز/يوليه 2009).	77. The situation in Myanmar (15 September 2006; 13 July 2009).	77. La situación en Myanmar (15 de septiembre de 2006; 13 de julio de 2009).	0
2008/s/pv_5930/69:7	ولن تتمكن بعثة الأمم المتحدة لتقديم المساعدة إلى أفغانستان من أداء دورها ما لم يتم توفير موارد إضافية كبيرة لها.	UNAMA will only be able to play its role if significant additional resources are provided.	La UNAMA sólo podrá desempeñar su función si se proporcionan recursos adicionales considerables.	0
2010/s/agenda/6320/2:1	المقرر عقدها يوم الثلاثاء، 25 أيار/مايو 2010، الساعة 00/10	To be held on Tuesday, 25 May 2010, at 10 a.m.	Que se celebrará el martes 25 de mayo de 2010, a las 10.00 horas	0
2007/s/2007/287/7:1	3 - وسارت تصفية عملية الأمم المتحدة في بوروندي بسلاسة أيضا، حيث نُقل معظم أصول العملية بالفعل إلى مكتب الأمم المتحدة المتكامل في بوروندي اعتبارا من 30 نيسان/أبريل.	3. The liquidation of ONUB has also proceeded smoothly, with most of the assets of ONUB already having been transferred to BINUB as at 30 April.	La liquidación de la ONUB se ha llevado a cabo sin tropiezos, y al 30 de abril, ya se había transferido la mayor parte de sus bienes a la Oficina Integrada de las Naciones Unidas en Burundi (BINUB).	0
2012/s/2012/10/add_44/45:1	41 - عدم الانتشار (29 آذار/مارس 2006؛ 20 أيلول/سبتمبر 2012).	41. Non-proliferation (29 March 2006; 20 September 2012).	41. No proliferación (29 de marzo de 2006; 20 de septiembre de 2012).	0
2002/s/2002/1119/54:3	وقد ثبت أن شهادة المستعمل النهائي وثيقة أصلية إثر فحصها من قبل خبير بأساليب الطب الشرعي.	The end-user certificate, following a forensic expertise, proved to be a genuine document.	Un examen pericial demostró que el certificado de usuario final era genuino.	0
2008/s/2008/296/2097:1	- عودة المهجرين في ظروفٍ آمنة.	The return of émigrés in secure conditions;	Garantizar el regreso de los emigrados en condiciones de seguridad;	0
2007/s/agenda/5803/2:1	المقرر عقدها يوم الجمعة، 14 كانون الأول/ديسمبر 2007، الساعة 15/10	To be held on Friday, 14 December 2007, at 10.15 a.m.	Que se celebrará el viernes 14 de diciembre de 2007, a las 10.15 horas	0
2010/s/2010/10/add_9/94:1	81 - إحاطة مقدمة من رئيس الاتحاد الأفريقي (31 أيار/مايو 2006؛ 31 أيار/مايو 2006).	81. Briefing by the Chairman of the African Union (31 May 2006; 31 May 2006).	81. Exposición del Presidente de la Unión Africana (31 de mayo de 2006; 31 de mayo de 2006).	0
2001/s/ac_26/2001/21/858:1	(أ) تحليل "الدين القديم"	(a) The analysis of "old debt"	a) El análisis de la "deuda antigua"	0
2002/s/2002/1343/12:1	2 - دققت المجموعة الثانية من فريق التفتيش اللواصق على المعدات وصورتها.	(b) The second group of the inspection team inspected the labels on the equipment and photographed them;	b) El segundo grupo del equipo de inspección examinó las etiquetas colocadas en los equipos y las fotografió;	0
2012/s/2012/836/123:4	ولتحقيق المزيد من الوفورات، نُقِلت بعض الأقسام إلى مكاتب مقامة في حاويات.	In order to make more savings, some sections were moved into office containers.	A fin de lograr más ahorros, algunas secciones fueron trasladadas a oficinas instaladas en contenedores.	0
2004/s/2004/251/32:6	وتنظر الحكومة الانتقالية حاليا في هذه الدراسة.	The study is now under consideration by the Transitional Government.	El estudio está siendo actualmente objeto de examen por el Gobierno de Transición.	0
