es	Relevant
Decide por la presente, habiendo recibido la solicitud de [el Estado afectado], establecer un tribunal internacional con el único propósito de enjuiciar a los responsables de genocidio y otras violaciones graves del derecho internacional humanitario cometidas en el territorio [del Estado afectado] y a los ciudadanos [del Estado afectado] responsables de genocidio y otras violaciones de ese tipo cometidas en el territorio de Estados vecinos entre [fechas]....	1
Las tensiones siguen siendo elevadas, especialmente en el noreste de Katanga, donde se han producido varios enfrentamientos entre unidades de las FARDC y grupos Mayi-Mayi. Los días 10 y 11 de agosto, las FARDC intercambiaron disparos con un grupo Mayi-Mayi cerca de la mina de oro de Lunga, a unos 200 kilómetros de Kalemie, y tomaron el control de la zona.	1
Aunque el papel y la influencia de Turabi en el Movimiento por la Justicia y la Igualdad siguen sin estar claros, tras una liberación inicial tras dos años de detención en octubre de 2003, según se informa admitió que su partido tiene vínculos con el Movimiento por la Justicia y la Igualdad.	0
El Consejo de Seguridad condena todas las violaciones del derecho internacional, incluidos el derecho internacional humanitario, las normas de derechos humanos y el derecho de los refugiados cometidas contra civiles en situaciones de conflicto armado.	1
Durante el período comprendido entre el 20 de octubre y el 10 de diciembre de 2014, los helicópteros del régimen arrojaron un total de 1.125 bombas de barril, matando a 603 civiles, incluidos 129 niños y 112 mujeres.	1
Todos los Estados, salvo uno, han cumplido el plazo fijado por la OACI para expedir documentos de viaje legibles por máquina.	1
El ataque obligó a muchos civiles a refugiarse fuera de la ciudad, las Fuerzas Armadas Sudanesas sufrieron docenas de bajas y el SLM/A se retiró con cantidades de armas, municiones, combustible y otros suministros El 29 de septiembre se produjo otro ataque contra la propia ciudad de Tawilla, cuando la policía del Gobierno y las unidades de las Fuerzas Armadas Sudanesas entraron en la ciudad y, más tarde, en el campamento adyacente de desplazados internos de Dali, disparando contra civiles indiscriminadamente y sin provocación.	1
Las fuerzas de seguridad sirias han cometido varias violaciones de las normas internacionales de derechos humanos y del derecho internacional humanitario, algunas de las cuales pueden constituir crímenes de guerra y crímenes de lesa humanidad.	1
Carta de fecha 13 de mayo de 2008 dirigida al Secretario General por el Presidente del Comité del Consejo de Seguridad establecido en virtud de la resolución 1267 (1999) relativa a Al-Qaida y los talibanes y personas y entidades asociadas	0
El Comité seguirá centrándose en la supervisión y promoción de la aplicación por los Estados Miembros de la resolución 1373 (2001) y en la adopción de medidas prácticas para aumentar la capacidad de los Estados en la lucha contra el terrorismo, incluidas medidas encaminadas a facilitar la asistencia técnica.	1
Exhorta a todas las partes interesadas a que velen por que todos los procesos de paz, los acuerdos de paz y la planificación de la recuperación y reconstrucción después de los conflictos incluyan medidas concretas para la protección de los civiles, incluido el restablecimiento del estado de derecho.	1
8. Las organizaciones regionales y subregionales deberían colaborar con el Comité contra el Terrorismo y otras organizaciones internacionales para facilitar el intercambio de las mejores prácticas en la lucha contra el terrorismo y ayudar a sus miembros a cumplir su obligación de luchar contra el terrorismo;	1
La Dirección Ejecutiva seguirá intensificando su cooperación con los órganos pertinentes de las Naciones Unidas, incluidos el Equipo de Vigilancia del Comité del Consejo de Seguridad establecido en virtud de la resolución 1267 (1999) y el Grupo de Expertos del Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004), así como con diversas organizaciones internacionales, regionales y subregionales, incluso en el contexto de las visitas del Comité a los Estados Miembros.	1
b) Contribuir al mejoramiento de las condiciones de seguridad en que se presta asistencia humanitaria y prestar asistencia para el regreso voluntario de los refugiados y los desplazados internos;	1
A pesar de estas iniciativas, los esfuerzos regionales de lucha contra el terrorismo siguen enfrentándose a importantes desafíos.	1
Al 1° de octubre de 2005, la UNOMIG contaba con 121 observadores militares y 12 agentes de policía (véase el anexo).	1
38. Varios Estados de la región de Asia han apoyado activamente el desarrollo de contranarrativas, incluso para su uso en Internet, a fin de poner en tela de juicio los defectos ideológicos y religiosos en que se basan las ideologías terroristas.	1
Observando que no estaba claro cuántas vidas se habían perdido en los varios días de los combates, dijo que los supervisores de la cesación del fuego de la Autoridad Intergubernamental para el Desarrollo (IGAD) habían culpado a la oposición de haber iniciado el conflicto.	1
En este contrato es una cláusula que prohíbe al comprador utilizar estos vehículos con fines militares y una declaración de que los vehículos están destinados a la economía nacional. Los 22 coches se vendieron por US$ 90.200.	0
A medida que los combates se intensificaron, las F-FDTL reforzaron sus posiciones en las colinas enviando un buque de la marina a la bahía de Tibar.	1
9. Pide al Comité contra el Terrorismo que, además del informe solicitado en el párrafo 8, informe oralmente al Consejo, por conducto de su Presidente, por lo menos cada 180 días, sobre la labor general del Comité contra el Terrorismo y de la Dirección Ejecutiva del Comité contra el Terrorismo y, según proceda, junto con los informes de los Presidentes del Comité establecido en virtud de la resolución 1267 (1999) y del Comité establecido en virtud de la resolución 1540 (2004), y alienta a que se celebren reuniones informativas oficiosas para todos los Estados Miembros interesados;	1
Toda privación de libertad debe hacerse de conformidad con las disposiciones del artículo 9: no debe ser arbitraria; debe basarse en los motivos y procedimientos establecidos por la ley; debe proporcionarse información sobre los motivos de la detención; y debe estar disponible el control judicial de la detención, así como una indemnización en caso de violación.	1
b) Alentar a los Estados a que proporcionen a los funcionarios competentes la capacitación necesaria para aplicar el marco jurídico de lucha contra el terrorismo, por ejemplo, en esferas como la investigación, el enjuiciamiento, la condena y la extradición.	1
Los talibanes del Pakistán Tehrik-e (TTP) (QE.T.132.11), Lashkar-e-Tayyiba y Harakat ul-Mujahidin (QE.H.8.01) siguen desempeñando un papel importante en la insurgencia en el Afganistán.	1
Actos de tortura perpetrados por la población civil	1
El Sr. Sidikou destacó que, incluso si Al-Shabaab había sufrido reveses militares, el grupo seguía conservando un número apreciable de sus combatientes y equipo, principalmente en las zonas rurales, y consideró que probablemente se había diseñado para mantener una lucha asimétrica prolongada.	1
La MONUSCO está planificando y preparando operaciones militares contra las FDLR, teniendo en cuenta el carácter disperso del grupo y su inmersión en la población local.	1
El Consejo condena todas las demás violaciones del derecho internacional, incluidos el derecho internacional humanitario, las normas de derechos humanos y el derecho de los refugiados, cometidas contra niños en situaciones de conflicto armado.	1
Atacaron la oficina local del Servicio Nacional de Seguridad e Inteligencia, prendieron fuego y luego procedieron a disparar contra la oficina de Telecomunicaciones del Sudán.	1
A pesar de estos progresos, varias visitas del Comité y cursos prácticos realizados en la región han demostrado que la cooperación regional en materia de lucha contra el terrorismo requiere un mayor fortalecimiento 184.	1
