es	Relevant
Una petición fechada el 9 de enero y firmada por 159 oficiales y otros mandos de las F-FDTL denunciaba mala gestión y discriminación en el seno de las F-FDTL. Los peticionarios procedían de casi todas las unidades de las fuerzas de defensa.	1
"Las fuerzas que componen la MNF seguirán comprometidas a actuar de forma coherente con sus obligaciones en virtud del derecho internacional, incluido el derecho de los conflictos armados."	1
Los miembros del Consejo expresaron su honda preocupación por los informes sobre la reanudación de los combates y sus consecuencias humanitarias.	1
"162. El equipo forense neerlandés contó con la ayuda de numerosas personas para llevar a cabo la investigación en el lugar del crimen, por ejemplo, agentes de la policía científica de las FIS, un equipo de buzos británicos, un experto francés en explosivos, un científico forense de Irlanda del Norte, un ingeniero eléctrico alemán especializado en dispositivos de interferencia, un equipo de investigadores japoneses del lugar del crimen, un experto alemán en automóviles, un experto neerlandés en automóviles y varios especialistas libaneses."	1
:: Es necesaria una mayor coherencia en el establecimiento y los mandatos de los mecanismos de investigación.	1
"En las reuniones internacionales, el Equipo ha podido juzgar el conocimiento del régimen de sanciones por parte de un Estado sin necesidad de preparación."	1
"21. Aunque no cabe duda de que se han realizado progresos en la última década, es evidente que aún queda mucho por hacer para que los Estados miembros y las regiones estén a salvo de la amenaza terrorista."	1
Los funcionarios presentaron el punto de vista y las políticas del Gobierno en relación con el conflicto de Darfur.	1
Otras medidas que contribuyen a la polarización de los dos grupos son el conflicto de 1987-1989 por el acceso a los pastos y las fuentes de agua entre los nómadas de origen árabe y los sedentarios fur.	1
"Según los informes, al menos una persona murió y 20 resultaron heridas durante los enfrentamientos entre la policía antidisturbios y los manifestantes, que también interrumpieron las operaciones de los tribunales móviles."	1
"Además, el Consejo reafirma su llamamiento en favor de una mayor integración de la perspectiva de género en todas las operaciones de mantenimiento de la paz, y se congratula de que las políticas de las operaciones de mantenimiento de la paz de las Naciones Unidas promuevan y protejan los derechos de la mujer y tengan en cuenta la perspectiva de género, tal como se establece en la Resolución 1325 (2000)."	1
"Apoyar a los grupos temáticos de género en situaciones posteriores a conflictos, en colaboración con los asesores de género de las misiones de mantenimiento de la paz, los equipos de las Naciones Unidas en los países y otros organismos, fondos y programas."	1
Otro señaló que estaba preparando la creación de una institución nacional de derechos humanos.	1
"Tras las consultas, el Presidente del Consejo hizo una declaración a la prensa en la que los miembros del Consejo pedían a las autoridades marfileñas y a todas las partes implicadas que pusieran fin a los impedimentos a la libertad de movimiento de las fuerzas imparciales e instaban a todas las partes a dar muestras de responsabilidad y moderación para que la próxima campaña electoral se desarrolle en un ambiente pacífico y según lo previsto."	1
"La comunidad internacional sigue comprometida con la lucha contra el terrorismo en todas sus formas y manifestaciones, pero debe redoblar sus esfuerzos para lograr la plena aplicación de las resoluciones pertinentes y de los instrumentos internacionales de lucha contra el terrorismo."	1
"156. El Equipo ha seguido promoviendo y fomentando el intercambio con los expertos designados para prestar asistencia al Comité contra el Terrorismo y a la incipiente Dirección Ejecutiva del Comité contra el Terrorismo, y ha participado en tres reuniones del Comité en las que se han hecho presentaciones sobre ámbitos pertinentes para la labor del Equipo."	1
Un total de 103 personas han muerto y 394 han resultado heridas en incidentes con minas o artefactos explosivos sin detonar desde junio de 1999.	1
53. Se están aplicando planes integrados para apoyar la retirada prevista de los componentes militar y civil de la Misión entre el 15 de octubre y el 31 de diciembre de 2010.	1
"Acogiendo con satisfacción el aumento de la representación de las mujeres en el Parlamento, elogiando a las autoridades [Nacionales] y subrayando la necesidad de aumentar su papel en la toma de decisiones con respecto a la prevención y resolución de conflictos,"	1
"Muchos de estos órganos incluyen representantes de oficinas gubernamentales responsables de áreas distintas a la aplicación de la ley penal, como los ministerios de trabajo y asuntos sociales."	0
424. El hecho de que los Janjaweed dominen a la policía es una tendencia que comenzó incluso antes de la crisis actual y que podía detectarse a partir de la información proporcionada por el propio Gobierno.	1
"""El Consejo de Seguridad exhorta a los Estados de la Región a que continúen ayudándose mutuamente, en la mayor medida posible, en la prevención, investigación, enjuiciamiento y castigo de los actos de tráfico de drogas y delincuencia organizada transnacional conexa, y a que lleven ante la justicia a quienes financian, planifican, apoyan o cometen tales actos, de conformidad con el derecho internacional""."	1
"En relación con Crimea, el Subsecretario General informó al Consejo de que, además de las anteriores violaciones de los derechos humanos denunciadas, se había producido un aumento del número de casos de desaparición forzada, y expresó su preocupación por el secuestro de cuatro tártaros de Crimea durante el mes anterior en Crimea, uno de los cuales había sido hallado muerto."	1
"Tras la adopción de la resolución 2100 (2013) del Consejo de Seguridad por la que se estableció la MINUSMA con el apoyo a la preservación cultural como parte de su mandato, la UNESCO ha seguido trabajando con los socios de las Naciones Unidas para integrar la salvaguardia del patrimonio cultural en la operación de mantenimiento de la paz y en los esfuerzos de recuperación."	1
"27. Con la llegada de las lluvias se ha producido una disminución general de la violencia intertribal, en particular de los asaltos al ganado y los conflictos por el agua y las zonas de pastoreo."	1
"Pueden entrenar reclutas, innovar en la planificación de sus atentados y llevarlos a cabo. Lashkar-e-Tayyiba (QE.L.118.05) sigue proporcionando adiestramiento terrorista avanzado, incluso sobre artefactos explosivos improvisados. Al-Qaeda en la Península Arábiga (AQAP) (QE.A.129.10) sigue siendo una importante fuente de innovación tecnológica."	1
"13. Pide a la MONUC, en vista de la escala y gravedad de la violencia sexual cometida especialmente por elementos armados en la República Democrática del Congo, que intensifique sus esfuerzos para prevenir y responder a la violencia sexual, incluso mediante la formación de las fuerzas de seguridad congoleñas de conformidad con su mandato, y que informe periódicamente, incluso en un anexo separado si es necesario, sobre las medidas adoptadas a este respecto, incluidos datos sobre casos de violencia sexual y análisis de tendencias del problema;"	1
"Las ejecuciones sumarias tuvieron como objetivo a la etnia nande y a los pigmeos, que se vieron obligados a huir a la selva por primera vez para escapar de la persecución por su presunta colaboración con el Rassemblement congolais pour la démocratie/Mouvement de libération (RCD-ML)."	1
(c) Refuerce los programas de supervisión judicial de las actividades policiales y promueva el diálogo permanente con los mecanismos internacionales y regionales pertinentes con miras a garantizar el cumplimiento de las obligaciones internacionales en materia de derechos humanos en el contexto de la lucha contra el terrorismo.	1
"La investigación técnica determinó, entre otras cosas, que los daños observados en la sección delantera de la aeronave parecían indicar que ésta había sido penetrada por un gran número de objetos de alta energía procedentes del exterior de la aeronave."	1
"Incluso en esos Estados, la Dirección Ejecutiva ha observado que la atención prestada a cuatro áreas clave de gobierno -el fortalecimiento de los sistemas de control fronterizo; el desarrollo de la capacidad de los sistemas de justicia penal para garantizar el funcionamiento del Estado de derecho; la mejora de la coordinación y el intercambio de información entre los organismos nacionales pertinentes; y el fortalecimiento de la cooperación institucional a través de las fronteras con los Estados vecinos- parecen tener un impacto muy significativo en las capacidades de lucha contra el terrorismo. Esto es cierto incluso cuando el desarrollo en otros sectores sigue siendo relativamente limitado."	1
