es	VerCoop
El Equipo encargado de prestar apoyo analítico y de vigilar la aplicación de las sanciones establecido en virtud de la resolución 1526 (2004) del Consejo de Seguridad, cuyo mandato fue prorrogado en las resoluciones 1617 (2005) y 1735 (2006) relativas a Al-Qaida y los talibanes y personas y entidades asociadas, tiene el honor de transmitir su séptimo informe, de conformidad con la resolución 1735 (2006).	1
La introducción de cambios en la estructura de policía de Bosnia y Herzegovina requerirá el apoyo de expertos internacionales de policía.	1
:: Llevar a cabo en otras regiones iniciativas similares al taller que será organizado en noviembre de 2010 por la Dirección Ejecutiva y la OSCE para los países de Asia central sobre la aplicación de la resolución 1624 (2005) y la lucha contra la incitación al terrorismo motivada por el extremismo	1
También acojo con beneplácito las iniciativas que está adoptando la Comisión de la Cuenca del Lago Chad para hallar soluciones duraderas y combatir el terrorismo, la insurgencia violenta y el extremismo mediante una estrategia común.	1
Asimismo, en el examen amplio se reconoció que los Estados habían tomado un número considerable de medidas para aplicar la resolución 1540 (2004) y cumplir con sus obligaciones, aunque también se determinó que los Estados habían adoptado menos medidas en algunos ámbitos, como las armas biológicas, los sistemas vectores, las listas nacionales de control, el acceso a materiales conexos y la financiación de actividades de proliferación prohibidas o ilícitas.	0
Decide establecer un tribunal internacional con la finalidad exclusiva de enjuiciar a los presuntos responsables de graves violaciones del derecho internacional humanitario cometidas en el territorio de [el Estado afectado] entre [fechas] ...	1
Ello fue posible en gran medida gracias al liderazgo del Primer Ministro Gusmão así como a la cooperación de todos los partidos políticos representados en el parlamento, incluida la oposición, que demostró su voluntad de avanzar en una cuestión de prioridad nacional.	0
El 18 de julio de 2011, el Consejo celebró una sesión privada con los países que aportan contingentes y fuerzas de policía a la Operación Híbrida de la Unión Africana y las Naciones Unidas en Darfur (UNAMID).	0
Se realizaron declaraciones introductorias en nombre del Ministerio de Relaciones Exteriores de Alemania, la Presidencia del Comité del Consejo de Seguridad establecido en virtud de la resolución 1540 (2004), la Oficina de Asuntos de Desarme de la Secretaría de las Naciones Unidas, la Comisión Europea, el Departamento de Estado de los Estados Unidos y la Oficina Federal de Asuntos Económicos y Control de las Exportaciones de Alemania.	1
Mucho se ha hablado sobre la financiación del terrorismo mediante la droga, entre otros lugares en convenciones y convenios internacionales y en resoluciones del Consejo de Seguridad.	1
Ese equipo estaba integrado por siete expertos especializados en investigaciones de explosiones.	0
:: Establecimiento de mecanismos de vigilancia de los medios de comunicación para velar por la vigilancia eficaz, la documentación y la presentación de informes en relación con todos los incidentes, las fuentes y los contenidos de los mensajes difundidos por medios de comunicación dirigidos a incitar al odio.	1
Sus primeras decisiones fueron designar al jefe adjunto de policía de Beirut, General Naji Mulaeb, encargado del lugar del crimen y asignarle la tarea de retirar todos los cadáveres y las personas heridas del lugar, apagar los incendios y, posteriormente, hacer retirar a todos de la escena y clausurarla [declaración de un testigo].	0
Subraya que está totalmente dispuesto a imponer sanciones específicas contra las personas ... de las que se haya determinado, entre otras cosas, que: ...	0
En su 44ª sesión oficial, celebrada el 1 de mayo de 2014, el Grupo de Trabajo examinó el informe del Secretario General sobre los niños y el conflicto armado en Malí (S/2014/267), que abarcaba el período comprendido entre enero de 2012 y diciembre de 2013.	1
El Consejo de Seguridad reitera su exigencia de que las fuerzas armadas se sometan plenamente al control civil.	0
IV. Congelación de activos A. Tendencias de la financiación del terrorismo Por lo general, Al-Qaida y sus entidades afiliadas siguen siendo operadores de bajo costo, particularmente por lo que se refiere a los planes de agresión de carácter internacional.	0
Frente a la amenaza grave y universal que sigue representando el terrorismo, Francia, cuando ocupó la Presidencia del Consejo de Seguridad en enero último, tuvo la iniciativa de organizar una sesión del Consejo a nivel ministerial dedicada a la lucha contra el terrorismo.	0
De acuerdo con las declaraciones de los organizadores del G7, se instruyó a los manifestantes que deseaban participar en la marcha para que se reagruparan en amplias zonas públicas dentro de sus comunas en el camino hacia el Plateau, la "zona roja" de Abidján.	0
La aprobación por consenso de la resolución 57/145 de la Asamblea General ("Respuesta ante las amenazas y los retos mundiales"), de 16 de diciembre de 2002, promovida por la Federación de Rusia, demuestra que la comunidad internacional reconoce que es preciso adoptar un enfoque global de la cuestión.	0
El Consejo de Seguridad observa con aprecio las medidas iniciales adoptadas con celeridad por el Gobierno de Rwanda para hacer frente a esta situación y alienta a ese Gobierno a que siga colaborando con las Naciones Unidas y las organizaciones internacionales pertinentes a fin de garantizar que esos combatientes sean desmovilizados de forma permanente y sean tratados de conformidad con el derecho internacional aplicable, prestando especial atención a las mujeres y los niños.	1
El Grupo examinó las partidas y llegadas de todos los vuelos, a excepción de los regulares, en Côte d'Ivoire. También se examinaron las estadísticas del tráfico aéreo con países vecinos, como Guinea, Malí, Burkina Faso y Ghana. Después de concluido el examen, el Grupo no encontró ningún caso de vuelos sospechosos realizados durante el período del embargo (después del 15 de noviembre de 2004).	0
Reconociendo que la cooperación internacional y las medidas que adopten los Estados Miembros para prevenir y combatir el terrorismo deben ajustarse plenamente a la Carta de las Naciones Unidas,	1
El Comité acordó también dirigir cartas al Representante Permanente de Somalia y al Comisionado de Paz y Seguridad de la Unión Africana para recomendar una investigación independiente sobre la supuesta venta de armas y municiones en el mercado de armas somalí por parte de funcionarios del Gobierno Federal de Transición y del contingente ugandés de la Misión de la Unidad Africana en Somalia (AMISOM), respectivamente.	1
De la misma manera, en lo que respecta a los receptores de las reparaciones, era importante tener una perspectiva que fuera más allá de las víctimas individuales y tener en cuenta también a las comunidades afectadas;	0
:: Oficina de Coordinación de Asuntos Humanitarios, "To stay and deliver: good practice for humanitarians in complex security environments" (2011). En este informe se describe el entorno operacional cada vez más difícil para los trabajadores humanitarios, se formulan recomendaciones sobre respuestas de política y se hace referencia a los documentos jurídicos pertinentes.	0
Pide al Secretario General que proporcione a los Estados Miembros directrices y material de adiestramiento sobre la protección, los derechos y las necesidades especiales de las mujeres, así como sobre la importancia de la participación de las mujeres en la adopción de todas las medidas de mantenimiento de la paz y consolidación de la paz, invita a los Estados Miembros a que incorporen esos elementos, así como la concienciación respecto del VIH/SIDA, en sus programas nacionales de formación de personal militar y de policía civil antes de su despliegue, y pide además al Secretario General que vele por que el personal de las operaciones de mantenimiento de la paz reciba una formación análoga.	1
