id	ar	QuadClass
2009/s/2009/193/22:5	وفي إطار دعوة المفوضة السامية إلى التعمق في تحليل الأهداف المشتركة بين أوساط حقوق الإنسان والأوساط الإنمائية والأمنية، ثم على صعيد منظومة الأمم المتحدة والدول الأعضاء، شددت على أنّ انتهاكات حقوق الإنسان غالبا ما تكون سببا جذريا لنشوب النزاعات المسلحة، على نحو ما كان عليه الحال في الصومال والبوسنة والهرسك.	4
2007/s/2007/677/177:4	لكن الفريق يرى أن هناك فرصة لمعالجة هذه المسألة من خلال حظر توريد الأسلحة، ويوصي بما يلي: '1` أن تدرج اللجنة المتفجرات المدنية والمرتجلة بصريح العبارة في وثيقتها لتفسير المصطلحات؛ '2` أن تقوم اللجنة بجمع ما اكتسبته الدول الأعضاء من خبرة في مواجهة هذا الخطر في وثيقة تنشر في موقعها على الإنترنت؛ '3` أن ينص مجلس الأمن في أي قرار يتخذه مستقبلا بشأن هذه المسألة على أن ''العتاد ذا الصلة بجميع أنواعه`` يشمل المتفجرات المدنية والمرتجلة.	2
2007/s/2007/677/205:1	129 - وفيما هو أبعد من النطاق المباشر لتدابير الجزاءات، أعربت الوفود عن اهتمامها بشكل خاص بتقاسم خبراتها المعنية بإعادة الإرهابيين إلى المجتمع.	4
2005/s/2005/639/15:1	5 - يؤكد أن الأزمة في كوت ديفوار لا يمكن حلها إلاّ من خلال الحوار والمشاورة، بدعم من المجتمع الدولي. ويحث المجلس الأطراف على إظهار أقصى قدر من ضبط النفس والامتناع عن استخدام القوة واتخاذ الإجراءات الفردية، التي تؤدي فقط إلى تعقيد المساعي الرامية إلى إيجاد حل؛	4
2009/s/prst/2009/13/4:4	ويطالب الجماعات المسلحة المتمردة بوقف العنف فورا، ويدعو جميع الأطراف إلى العودة إلى الحوار في إطار اتفاق سِرت المؤرخ 25 تشرين الأول/أكتوبر 2007.	1
2005/s/2005/650/37:1	30 - وفي الوقت نفسه أعرب عن تأييدي التام لخطط الاتحاد الأفريقي الرامية إلى أن يتولى الريادة في القيام بعملية تقييم للبعثة، في تشرين الثاني/نوفمبر، بهدف بحث احتياجات المنطقة المستقبلية في مجال حفظ السلام.	4
2013/s/2013/769/94:1	74 - وقد أُحرز ضمن برنامج العمل الحالي تقدم كبير في زيادة الوعي بين البرلمانيين عن طريق نشاطين نظما في جنيف بمشاركة الاتحاد البرلماني الدولي، وفي سانت بطرسبرغ، الاتحاد الروسي، بمشاركة برلمانيين من بلدان رابطة الدول المستقلة.	4
2014/s/2014/276/127:2	وقد أقر القائد الأعلى هذه العمليات. واختفت الأغلبية الساحقة من الضحايا قسراً كي تستفيد الدولة من عملهم ومهاراتهم الأخرى.	1
2010/s/2010/497/104:2	وشطبت اللجنة من القائمة خمسة أسماء في كانون الثاني/يناير 2010 وخمسة أسماء أخرى في تموز/يوليه 2010، اسمان منها لشخصين توفيا، والبقية لأشخاص يُعتبرون ممن تصالحوا مع الحكومة الأفغانية.	2
2012/s/prst/2012/28/8:2	وفي هذا الصدد، يثني المجلس على الجهود التي بذلتها حتى الآن أوغندا وجمهورية أفريقيا الوسطى وجمهورية جنوب السودان وجمهورية الكونغو الديمقراطية لوضع حد للتهديد الذي يشكله جيش الرب للمقاومة، ويحث على مواصلة الجهود التي تبذلها هذه البلدان، وكذلك بلدان أخرى في المنطقة.	4
2005/s/2005/60/681:2	"فمثلا، يصف الحكم الصادر في القضية المعروفة بقضية ""جاكر الهادي المقبول وآخرين""، كيف أن مجموعة مشتركة من الشرطة والقوات الشعبية المسلحة يبلغ عددها 39 شخصا، تركوا سكان الثابت تحت رحمة مجموعة كبيرة من مهاجمي الفرسان()."	3
2011/s/2011/463/484:3	وزُعم أن القوات العسكرية في بعض الدول قد ارتكبت عمليات قتل دون محاكمة أو خارج نطاق القضاء، في انتهاك لقوانين الحرب وقانون حقوق الإنسان.	1
2005/s/2005/631/14:2	"ففي الفترة من 3 إلى 8 تموز/يوليه، نظمت البعثة دورة تدريبية بشأن موضوع ""المرأة والزعامة"" لصالح المرشحات المحتملات في الانتخابات القادمة. وفي 25 آب/أغسطس، بدأت البعثة، مع منظمة غير حكومية محلية، برنامجا إذاعيا أسبوعيا بغية إذكاء وعي المرشحات والناخبات على السواء."	2
2014/s/2014/943/30:2	ولا تزال القيود المفروضة على الموارد تعوق إلى حد بعيد فعالية وحدات مكافحة الجريمة المنظمة عبر الوطنية في مالي، رغم أن خلية تابعة لشرطة الأمم المتحدة معنية بمكافحة الجريمة المنظمة عبر الوطنية تتقاسم أماكن العمل مع النظراء الماليين.	1
2014/s/2014/945/52:2	واجتمعت البعثة المشتركة مع عدد من الأطراف المعنية الوطنية والدولية، بمن فيهم ممثلو المجتمع المدني، والزعماء التقليديون والدينيون، وأحزاب المعارضة، والمؤسسة العسكرية.	4
2012/s/2012/373/375:1	:: شجع وجود وعمل المحكمة الدولية ليوغوسلافيا السابقة إنشاء محاكم وطنية في صربيا والبوسنة وكرواتيا	4
2008/s/2008/379/155:1	(ج) تشجيع الدول على زيادة تبادل المعلومات فيما بين سلطات مراقبة الحدود على الصعيد الإقليمي، وعلى تعزيز أمن الحدود في نقاط الدخول لمنع انتقال الأشخاص والبضائع والأسلحة/المتفجرات بصورة غير مشروعة عبر الحدود.	4
2006/s/2006/822/282:2	وتلاحظ اللجنة أنه ليس ثمة أدلة على أن اغتيال 8 أفراد من الشرطة وإصابة 27 من ضباط الشرطة كان خارجا عن نطاق أعمال تلقائية قام بها أفراد لا يخضعون مطلقا لأوامر الهيكل الهرمي لقوات الدفاع التيمورية.	4
2014/s/2014/935/72:4	وأضاف قائلا إن هذه المناقشات لا تزال مستمرة. وأفاد المبعوث الشخصي بأن الحكومة المغربية أعربت في عدد من المناسبات عن خيبة أملها من محتوى التقرير الأخير ومن الإحاطة الإعلامية الأخيرة التي قدمها المبعوث الشخصي إلى المجلس أثناء المشاورات غير الرسمية التي أُجريت في نيسان/أبريل 2014.	3
2014/s/prst/2014/3/1176:1	يطلب إلى جميع الأطراف الفاعلة المعنية، عند التفاوض على اتفاقات السلام وتنفيذها، الأخذ بمنظور جنساني، يشمل، في جملة أمور، ما يلي: (أ) مراعاة الاحتياجات الخاصة للمرأة والفتاة أثناء الإعادة إلى الوطن وإعادة التوطين وما يتعلق من هذه الاحتياجات بإعادة التأهيل وإعادة الإدماج والتعمير بعد انتهاء الصراع؛ (ب) اتخاذ تدابير تدعم مبادرات السلام المحلية للمرأة والعمليات التي يقوم بها السكان الأصليون لحل الصراعات، وتدابير تشرك المرأة في جميع آليات تنفيذ اتفاقات السلام؛ (ج) اتخاذ تدابير تضمن حماية واحترام حقوق الإنسان للمرأة والفتاة، وخاصة ما يتعلق منها بالدستور والنظام الانتخابي والشرطة والقضاء؛	4
