es	Relevant
"El 29 de mayo, por primera vez desde que se inició la crisis en 2012, dos trabajadores humanitarios resultaron muertos en la región de Tombuktú cuando el vehículo en que viajaban hizo contacto con un artefacto explosivo improvisado controlado remotamente. Los días 8 y 9 de noviembre fueron secuestrados cerca de Ménaka (región de Gao) dos vehículos de organizaciones no gubernamentales internacionales."	1
La Fuerza sigue aumentando su capacidad antidisturbios con objeto de estar mejor preparada para hacer frente a cualquier resurgimiento de la violencia.	1
"Durante el período al que se refiere el informe, las negociaciones entre las partes para alcanzar una solución mutuamente aceptable que permita a la población del Sáhara Occidental ejercer su derecho a la libre determinación han permanecido en un punto muerto."	1
a) Revisar su derecho penal a fin de asegurar que el reclutamiento para llevar a cabo actos terroristas y la integración de grupos terroristas están suficientemente tipificados como delito;	1
Condeno enérgicamente el empleo de productos químicos tóxicos de todo tipo por cualquiera de las partes en el conflicto sirio.	1
"Acogiendo con beneplácito la aprobación por la Asamblea General de la Estrategia global de las Naciones Unidas contra el terrorismo (A/RES/60/288) y la creación del Equipo Especial sobre la Ejecución de la Lucha contra el Terrorismo para asegurar la coordinación y la coherencia generales de las actividades de lucha contra el terrorismo de las Naciones Unidas,"	1
"C. Seguridad de los refugiados, los desplazados internos, los civiles y los trabajadores humanitarios con arreglo a las normas internacionales de derechos humanos"	1
Todo el equipo se ha clasificado con arreglo a las normas establecidas por la Asamblea General y se ha proporcionado una lista del equipo sobrante a otras misiones de mantenimiento de la paz.	1
"- Pedir el cumplimiento estricto por las partes en un conflicto armado de las normas aplicables del derecho internacional humanitario, incluidas."	1
"Los tres Estados visitados por el Comité han desempeñado un papel activo en la creación de organismos y dependencias de policía especializados en la lucha contra el terrorismo, así como en garantizar que se los dote de la capacitación y los instrumentos necesarios para que realicen sus tareas en diversas áreas conexas de la lucha contra el terrorismo."	1
"El Subsecretario General interino expresó su preocupación por el aumento de la demolición de edificios en Palestina, el riesgo de la transferencia forzada de la comunidad beduina de Um Al-Kheir y las actividades de asentamiento que estaba llevando a cabo Israel, que, según dijo, constituían una violación del derecho internacional."	1
"Los miembros del Comité han destacado en numerosas ocasiones las funciones complementarias que incumben al Comité, al Comité establecido en virtud de la resolución 1373 (2001) relativa a la lucha contra el terrorismo y al Comité establecido en virtud de la resolución 1540 (2004) en la lucha contra el terrorismo internacional, así como la necesidad de que los tres órganos coordinen su actividad e intercambien información entre ellos."	1
"El Equipo ha iniciado también un intercambio de opiniones con los demás grupos de expertos sobre la posibilidad de adoptar nuevos criterios respecto de las exigencias en materia de presentación de informes impuestas a los Estados por los tres comités, y sobre la manera de establecer sistemas más eficientes para compartir información."	1
"Se trataba de la causa Jamal Suliman Mohamad Shayeb en la aldea de Halouf en relación con la matanza de 24 personas, entre ellas mujeres y niños, el saqueo de bienes y el incendio de la aldea."	1
"Sin embargo, esas fuerzas militares rusas siguen recibiendo la denominación de ""fuerzas de mantenimiento de la paz"" o ""cascos azules"", habida cuenta de que el proceso global de solución del conflicto en la región está concebido como un proceso de paz dirigido por las Naciones Unidas."	1
"También se han hecho recomendaciones relacionadas con la participación de los agentes nacionales, tanto para que se tengan debidamente en cuenta los factores sociales, políticos y culturales de cada caso como para intensificar el desarrollo del sistema nacional de justicia."	1
"El número de incidentes relacionados con munición en haz lanzada por la Organización del Tratado del Atlántico del Norte (OTAN) ha disminuido notablemente gracias a un cambio de la estrategia, que ha aumentado considerablemente la velocidad de eliminación de las bombas en haz de fácil acceso."	1
"En diciembre de 2007, bajo la orientación de la Dependencia de Conducta y Disciplina del Personal, concluyó un programa amplio y obligatorio para capacitar a todo el personal de la MINURSO acerca de las normas que debe seguir, incluso sobre la prevención de la explotación sexual, los abusos y el acoso."	1
"2. Decide también que todos los Estados, de conformidad con sus procedimientos nacionales, deben adoptar y aplicar leyes apropiadas y eficaces que prohíban a todos los agentes no estatales la fabricación, la adquisición, la posesión, el desarrollo, el transporte, la transferencia o el empleo de armas nucleares, químicas o biológicas y sus sistemas vectores, en particular con fines de terrorismo, así como las tentativas de realizar cualquiera de las actividades antes mencionadas, participar en ellas en calidad de cómplices, prestarles asistencia o financiarlas;"	1
"Durante esos arrestos, las víctimas fueron con frecuencia objeto de malos tratos, se robaron sus pertenencias, se causaron destrozos en sus viviendas y, en algunos casos, fueron ejecutadas sumariamente."	1
El grupo de política de la Misión encargado de examinar la explotación y el abuso sexuales está completando la elaboración de un código de conducta de la ONUCI a este respecto y participa en la red del país que se ocupa de estas cuestiones.	1
6 de octubre de 2012 (Yayladaği/Hatay): a las 14.30 horas cayó una granada de mortero en la zona de responsabilidad del puesto fronterizo militar de Belengöz.	1
"El Consejo de Seguridad reitera su firme condena de todas las violaciones del derecho internacional aplicable cometidas contra mujeres y niñas en conflictos armados y situaciones posteriores a conflictos, incluidas la violencia sexual y basada en el género y los asesinatos y las mutilaciones, e insta a que todas las partes pongan fin a tales actos totalmente y con efecto inmediato."	1
Durante todo el año 2007 se hicieron 324 cambios en las entradas existentes de la Lista y en 2008 ya se han hecho 15.	0
"En esa decisión, y aunque los miembros de las Fuerzas de la Coalición Aliada quedaban expresamente excluidos de la jurisdicción de la Comisión de Indemnización de las Naciones Unidas, se permitió la indemnización respecto a las reclamaciones de los prisioneros de guerra presentadas por efectivos de la Coalición Aliada por pérdidas o lesiones resultantes de los malos tratos infligidos en violación del derecho internacional humanitario."	1
Esta cuestión se examinó ampliamente tanto en el debate general del Comité Especial como en las deliberaciones del Grupo de Trabajo del Comité.	0
"Desde el punto de vista del derecho penal internacional, esas violaciones del derecho internacional humanitario constituyen sin duda crímenes de guerra de gran escala."	1
La comunidad internacional es cada vez más consciente de los problemas planteados por la utilización de la Internet con fines terroristas y se ha comenzado a debatir sobre las posibles medidas para resolverlos.	1
